idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,16.74,0,16.74,0,0,20
2,1,0,0,17.92,0,17.92,0,0,20
3,6,0,1,20.16,0,20.16,0,1,20
4,1,0,1,22.28,0,22.28,0,0,20
5,6,0,0,16.57,0,16.57,0,0,20
6,2,0,1,8.92,0,8.92,0,1,20
6,4,0,3,8.92,0,8.92,0,1,20
7,2,0,0,9.28,0,9.28,0,1,20
8,4,0,0,18.42,0,18.42,1,0,20
9,4,0,1,18.52,0,18.52,2,0,20
10,3,0,1,17.72,0,17.72,3,0,20
11,2,0,2,10.16,0,10.16,4,0,20
12,2,0,3,14.29,0,14.29,5,0,20
13,5,0,0,15.83,0,15.83,6,0,20
14,2,0,4,17.29,0,17.29,7,0,20
15,6,0,2,22.61,0,22.61,8,0,20
16,5,0,1,13.47,0,13.47,9,0,20
17,5,0,2,15.15,0,15.15,10,0,20
18,1,0,2,5.07,0,5.07,11,0,20
19,4,0,2,22.17,0,22.17,12,0,20
20,5,0,3,19.23,0,19.23,13,0,20
21,3,0,2,7.42,0,7.42,14,0,20
22,6,0,3,14.88,0,14.88,15,0,20
23,1,0,3,9.46,0,9.46,16,0,20
24,1,0,4,12.05,0,12.05,17,0,20
25,3,0,3,9.83,0,9.83,18,0,20
27,3,0,4,7.2,0,7.2,20,0,20
