idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,11.0,0,11.0,0,0,20
2,3,0,0,8.3,0,8.3,0,0,20
3,6,0,1,15.0,0,15.0,0,1,20
4,3,0,3,13.39,0,13.39,0,1,20
5,3,0,4,14.13,0,14.13,0,1,20
6,3,0,1,6.91,0,6.91,0,0,20
7,3,0,2,7.98,0,7.98,0,1,20
8,1,0,0,19.18,0,19.18,1,0,20
9,1,0,1,21.14,0,21.14,2,0,20
10,2,0,0,15.55,0,15.55,3,0,20
11,2,0,1,15.88,0,15.88,4,0,20
12,4,0,0,6.46,0,6.46,5,0,20
13,4,0,1,12.29,0,12.29,6,0,20
14,5,0,0,5.28,0,5.28,7,0,20
15,2,0,2,16.12,0,16.12,8,0,20
16,1,0,2,22.08,0,22.08,9,0,20
17,5,0,1,6.96,0,6.96,10,0,20
18,2,0,3,21.96,0,21.96,11,0,20
19,6,0,2,20.87,0,20.87,12,0,20
20,4,0,2,17.15,0,17.15,13,0,20
21,5,0,2,7.89,0,7.89,14,0,20
22,1,0,3,23.48,0,23.48,15,0,20
23,2,0,4,22.1,0,22.1,16,0,20
24,5,0,3,8.2,0,8.2,17,0,20
25,5,0,4,15.96,0,15.96,18,0,20
26,4,0,3,5.56,0,5.56,19,0,20
27,4,0,4,7.12,0,7.12,20,0,20
