idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,8.81,0,8.81,0,0,20
2,6,0,4,13.82,0,13.82,0,1,20
3,4,0,1,16.96,0,16.96,0,1,20
4,4,0,0,6.48,0,6.48,0,0,20
5,6,0,1,6.51,0,6.51,0,0,20
6,6,0,3,10.62,0,10.62,0,1,20
7,6,0,2,8.34,0,8.34,0,1,20
8,1,0,0,19.28,0,19.28,1,0,20
9,2,0,0,7.18,0,7.18,2,0,20
10,2,0,1,10.77,0,10.77,3,0,20
11,2,0,2,17.87,0,17.87,4,0,20
12,1,0,1,21.19,0,21.19,5,0,20
13,1,0,2,23.17,0,23.17,6,0,20
14,3,0,0,8.83,0,8.83,7,0,20
15,2,0,3,19.34,0,19.34,8,0,20
16,2,0,4,20.33,0,20.33,9,0,20
17,4,0,2,18.66,0,18.66,10,0,20
18,3,0,1,18.29,0,18.29,11,0,20
19,5,0,0,8.94,0,8.94,12,0,20
20,5,0,1,16.01,0,16.01,13,0,20
21,4,0,3,20.06,0,20.06,14,0,20
22,5,0,2,9.63,0,9.63,15,0,20
23,1,0,3,23.47,0,23.47,16,0,20
24,4,0,4,20.97,0,20.97,17,0,20
25,5,0,3,10.14,0,10.14,18,0,20
26,3,0,2,21.43,0,21.43,19,0,20
27,5,0,4,20.31,0,20.31,20,0,20
