idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,5.17,0,5.17,0,0,20
2,2,0,1,13.85,0,13.85,0,0,20
3,2,0,4,14.55,0,14.55,0,1,20
4,2,0,2,6.98,0,6.98,0,0,20
5,3,0,0,8.31,0,8.31,0,0,20
6,3,0,1,15.57,0,15.57,0,0,20
7,2,0,3,10.53,0,10.53,0,0,20
8,3,0,2,21.6,0,21.6,1,0,20
9,1,0,0,12.91,0,12.91,2,0,20
10,4,0,0,12.21,0,12.21,3,0,20
11,1,0,1,19.88,0,19.88,4,0,20
12,4,0,1,19.2,0,19.2,5,0,20
13,1,0,2,20.93,0,20.93,6,0,20
14,5,0,0,18.86,0,18.86,7,0,20
15,6,0,0,17.86,0,17.86,8,0,20
16,1,0,3,21.19,0,21.19,9,0,20
17,6,0,1,7.86,0,7.86,10,0,20
18,6,0,2,17.1,0,17.1,11,0,20
19,5,0,1,15.68,0,15.68,12,0,20
20,5,0,2,10.05,0,10.05,13,0,20
21,4,0,2,20.99,0,20.99,14,0,20
22,6,0,3,17.34,0,17.34,15,0,20
23,5,0,3,12.0,0,12.0,16,0,20
24,5,0,4,12.55,0,12.55,17,0,20
25,6,0,4,16.96,0,16.96,18,0,20
26,4,0,3,7.13,0,7.13,19,0,20
27,4,0,4,13.34,0,13.34,20,0,20
