idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,10.2,0,10.2,0,0,20
2,4,0,0,17.65,0,17.65,0,0,20
3,4,0,1,23.09,0,23.09,0,0,20
4,2,0,1,7.97,0,7.97,0,1,20
5,2,0,2,12.28,0,12.28,0,1,20
6,2,0,3,15.56,0,15.56,0,1,20
7,2,0,0,6.2,0,6.2,0,1,20
8,3,0,1,13.67,0,13.67,1,0,20
9,1,0,0,13.66,0,13.66,2,0,20
10,5,0,0,6.85,0,6.85,3,0,20
11,3,0,2,17.48,0,17.48,4,0,20
12,5,0,1,10.44,0,10.44,5,0,20
13,3,0,3,20.98,0,20.98,6,0,20
14,2,0,4,17.02,0,17.02,7,0,20
15,1,0,1,14.6,0,14.6,8,0,20
16,5,0,2,14.41,0,14.41,9,0,20
17,6,0,0,9.42,0,9.42,10,0,20
18,6,0,1,10.52,0,10.52,11,0,20
19,1,0,2,15.72,0,15.72,12,0,20
20,3,0,4,21.12,0,21.12,13,0,20
21,6,0,2,5.83,0,5.83,14,0,20
22,1,0,3,21.56,0,21.56,15,0,20
23,6,0,3,7.48,0,7.48,16,0,20
24,6,0,4,12.73,0,12.73,17,0,20
25,5,0,3,12.5,0,12.5,18,0,20
26,1,0,4,22.37,0,22.37,19,0,20
27,5,0,4,9.27,0,9.27,20,0,20
