idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,13.63,0,13.63,0,0,20
2,5,0,2,19.65,0,19.65,0,1,20
3,1,0,0,6.86,0,6.86,0,1,20
4,3,0,1,15.75,0,15.75,0,0,20
5,5,0,3,23.34,0,23.34,0,1,20
6,5,0,0,11.49,0,11.49,0,0,20
7,5,0,1,15.95,0,15.95,0,1,20
8,1,0,1,15.16,0,15.16,1,0,20
9,2,0,0,5.29,0,5.29,2,0,20
10,3,0,2,20.68,0,20.68,3,0,20
11,2,0,1,13.86,0,13.86,4,0,20
12,1,0,2,15.97,0,15.97,5,0,20
13,3,0,3,23.97,0,23.97,6,0,20
14,4,0,0,5.85,0,5.85,7,0,20
15,1,0,3,18.35,0,18.35,8,0,20
16,2,0,2,19.25,0,19.25,9,0,20
17,2,0,3,20.32,0,20.32,10,0,20
18,4,0,1,13.72,0,13.72,11,0,20
19,6,0,0,11.58,0,11.58,12,0,20
20,6,0,1,5.79,0,5.79,13,0,20
21,2,0,4,23.2,0,23.2,14,0,20
22,1,0,4,22.41,0,22.41,15,0,20
23,6,0,2,12.37,0,12.37,16,0,20
24,6,0,3,10.23,0,10.23,17,0,20
25,4,0,2,15.52,0,15.52,18,0,20
26,6,0,4,12.72,0,12.72,19,0,20
27,4,0,3,22.25,0,22.25,20,0,20
