Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1037.834473, 0.909522, 792.267212, -3.265100, -0.082000, 0.141367, 14.470000, 0, 14.000000, 0, 0, 0
2, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1024.161255, 0.452412, 566.845886, -3.403192, -0.081970, 0.086117, 11.170000, 0, 11.000000, 0, 0, 0
3, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1000.369080, 0.066250, 116.536255, -2.959809, -0.047392, 0.039994, 6.070000, 0, 6.000000, 0, 0, 0
4, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1046.542847, 2.619352, 1018.386230, -3.309501, 0.676238, 0.066319, 19.059999, 0, 19.000000, 0, 0, 0
5, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1011.706116, 0.231165, 341.457123, -3.100165, -0.089297, 0.034640, 10.570000, 0, 10.000000, 0, 0, 0
6, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 281.214264, 0.214993, 123.333313, -5.067634, -0.086904, -0.088339, 7.160000, 0, 7.000000, 0, 0, 0
7, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 301.600464, 0.018299, 348.533386, -5.249676, -0.079862, -0.091489, 21.480000, 0, 21.000000, 0, 0, 0
8, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 510.843323, 0.042866, 122.212891, -5.118464, -0.079429, 0.015139, 18.040001, 0, 18.000000, 0, 0, 0
9, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 323.898499, 0.075914, 573.774109, -5.180295, -0.082310, -0.091267, 21.959999, 0, 21.000000, 0, 0, 0
10, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 532.638611, 0.114924, 347.395203, -5.403710, -0.089282, 0.018767, 20.540001, 0, 20.000000, 0, 0, 0
11, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 554.170654, 0.219092, 572.568298, -5.476176, -0.082435, 0.021043, 21.629999, 0, 21.000000, 0, 0, 0
12, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 577.811890, 1.767504, 804.833862, -4.444549, -0.087807, 0.190800, 21.879999, 0, 21.000000, 0, 0, 0
13, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 752.851929, -0.129188, 116.575966, -3.591523, -0.026384, -0.017399, 5.950000, 0, 5.000000, 0, 0, 0
14, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 769.569702, 0.049796, 338.232300, -4.404201, -0.070433, 0.142317, 13.530000, 0, 13.000000, 0, 0, 0
15, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 787.928711, 0.638847, 562.889465, -4.304704, -0.088898, 0.172676, 15.930000, 0, 15.000000, 0, 0, 0
16, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 806.186523, 1.297174, 788.620056, -4.354832, -0.085397, 0.160796, 21.309999, 0, 21.000000, 0, 0, 0
17, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1245.227051, -0.012877, 113.119881, -0.206292, 0.000997, 0.013462, 15.840000, 0, 15.000000, 0, 0, 0
18, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.464355, 0.001567, 112.812187, -0.091167, -0.020022, -0.009288, 10.420000, 0, 10.000000, 0, 0, 0
19, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1246.537476, 0.173014, 339.371216, -0.249012, -0.081427, 0.007289, 20.799999, 0, 20.000000, 0, 0, 0
20, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.605957, -0.056979, 338.606018, 0.005796, -0.020482, -0.027921, 15.570000, 0, 15.000000, 0, 0, 0
21, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.540283, -0.155628, 564.207336, 0.103214, -0.048818, -0.052758, 8.520000, 0, 8.000000, 0, 0, 0
22, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 611.312988, 2.560778, 1042.689087, -11.643487, -0.106642, 0.200821, 21.920000, 0, 21.000000, 0, 0, 0
23, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1493.266479, -0.398071, 790.116760, 0.232933, 0.007842, -0.074470, 15.260000, 0, 15.000000, 0, 0, 0
24, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1258.735107, 0.025398, 566.847839, -0.904314, -0.072625, 0.005621, 6.280000, 0, 6.000000, 0, 0, 0
25, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1492.254761, -0.711080, 1016.263245, 0.280515, 0.007837, -0.083515, 19.740000, 0, 19.000000, 0, 0, 0
