idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,10.11,0,10.11,0,0,20
2,1,0,0,5.0,0,5.0,0,0,20
3,2,0,0,8.34,0,8.34,0,1,20
4,3,0,0,11.46,0,11.46,1,0,20
5,4,0,1,15.04,0,15.04,2,0,20
6,5,0,0,15.45,0,15.45,3,0,20
7,2,0,1,7.83,0,7.83,4,0,20
8,6,0,0,23.73,0,23.73,5,0,20
9,4,0,2,18.43,0,18.43,6,0,20
10,2,0,2,13.83,0,13.83,7,0,20
11,5,0,1,19.25,0,19.25,8,0,20
12,6,0,1,15.56,0,15.56,9,0,20
13,1,0,1,5.31,0,5.31,10,0,20
14,1,0,2,13.78,0,13.78,11,0,20
15,3,0,1,8.16,0,8.16,12,0,20
16,5,0,2,20.9,0,20.9,13,0,20
17,3,0,2,10.91,0,10.91,14,0,20
18,4,0,3,23.15,0,23.15,15,0,20
19,6,0,2,18.05,0,18.05,16,0,20
20,1,0,3,7.46,0,7.46,17,0,20
21,6,0,3,18.13,0,18.13,18,0,20
22,1,0,4,8.29,0,8.29,19,0,20
23,4,0,4,23.95,0,23.95,20,0,20
