idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,6.72,0,6.72,0,1,20
2,5,0,1,21.86,0,21.86,0,1,20
3,5,0,0,17.08,0,17.08,0,0,20
4,2,0,1,12.77,0,12.77,1,0,20
4,3,0,0,12.77,0,12.77,1,0,20
5,5,0,2,23.08,0,23.08,2,0,20
6,3,0,1,16.14,0,16.14,3,0,20
7,1,0,1,14.44,0,14.44,4,0,20
8,2,0,0,9.1,0,9.1,5,0,20
9,3,0,2,17.27,0,17.27,6,0,20
10,3,0,3,19.11,0,19.11,7,0,20
11,1,0,2,13.02,0,13.02,8,0,20
13,4,0,0,10.51,0,10.51,10,0,20
14,3,0,4,21.04,0,21.04,11,0,20
15,1,0,3,20.18,0,20.18,12,0,20
16,6,0,0,17.94,0,17.94,13,0,20
17,6,0,1,17.88,0,17.88,14,0,20
18,6,0,2,19.97,0,19.97,15,0,20
19,4,0,1,18.2,0,18.2,16,0,20
20,4,0,2,17.81,0,17.81,17,0,20
21,2,0,2,7.93,0,7.93,18,0,20
22,1,0,4,22.03,0,22.03,19,0,20
23,6,0,3,22.63,0,22.63,20,0,20
