Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 995.796448, -0.041290, 111.937820, -0.722756, 0.013136, -0.008741, 16.330000, 0, 0, 0.000000, 0
2, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 260.849518, 0.027722, 120.923599, -5.571944, -0.013767, 0.004673, 10.670000, 0, 0, 0.000000, 0
3, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.589844, -0.002447, 110.798302, 0.010770, 0.000014, -0.002082, 16.980000, 0, 0, 0.000000, 0
4, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 500.576416, -0.021847, 110.907143, -0.030216, -0.041476, -0.000136, 21.000000, 0, 0, 0.000000, 0
5, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.465576, -0.024960, 332.083710, 0.098204, 0.000032, -0.011356, 5.500000, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 366.734985, 0.090537, 378.096954, -39.421684, -0.050667, 0.015906, 13.780000, 0, 0, 0.000000, 0
7, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 506.980865, 0.040433, 549.609619, -39.333405, -0.063190, 0.018696, 21.920000, 0, 0, 0.000000, 0
8, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1000.848816, -0.018088, 333.380676, -0.628384, -0.057635, -0.015633, 20.240000, 0, 0, 1.000000, 1
9, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1490.995972, -0.078816, 553.639709, 0.145955, 0.000013, -0.016112, 18.730000, 0, 0, 2.000000, 2
10, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.891235, 0.001850, 110.747124, 0.046446, 0.011119, -0.003508, 12.060000, 0, 0, 3.000000, 3
11, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1242.813965, 0.018601, 332.216187, 0.110804, -0.007244, -0.009499, 12.370000, 0, 0, 4.000000, 4
12, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1242.544067, -0.018475, 553.795532, 0.131182, 0.010866, -0.011913, 18.379999, 0, 0, 5.000000, 5
13, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 751.803894, -0.031324, 116.309013, -3.264342, 0.004060, 0.000352, 9.390000, 0, 0, 6.000000, 6
14, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 765.027588, -0.093149, 337.243469, -3.199819, 0.018065, -0.003524, 15.180000, 0, 0, 7.000000, 7
15, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 779.804810, -0.113362, 558.336060, -3.159830, -0.047601, 0.007158, 19.129999, 0, 0, 8.000000, 8
