idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,1,15.45,0,15.45,0,1,20
2,5,0,1,12.62,0,12.62,0,1,20
3,1,0,3,18.07,0,18.07,0,1,20
4,1,0,0,7.22,0,7.22,0,1,20
5,1,0,4,22.59,0,22.59,0,1,20
6,5,0,0,8.24,0,8.24,0,0,20
7,1,0,2,17.59,0,17.59,0,1,20
8,2,0,0,9.46,0,9.46,1,0,20
9,3,0,0,9.13,0,9.13,2,0,20
10,2,0,1,15.56,0,15.56,3,0,20
11,3,0,1,9.58,0,9.58,4,0,20
12,3,0,2,11.51,0,11.51,5,0,20
13,3,0,3,14.92,0,14.92,6,0,20
14,4,0,0,9.85,0,9.85,7,0,20
15,4,0,1,10.22,0,10.22,8,0,20
16,2,0,2,20.54,0,20.54,9,0,20
17,6,0,0,8.02,0,8.02,10,0,20
18,4,0,2,10.31,0,10.31,11,0,20
19,5,0,2,13.76,0,13.76,12,0,20
20,6,0,1,8.84,0,8.84,13,0,20
21,6,0,2,8.64,0,8.64,14,0,20
22,6,0,3,5.47,0,5.47,15,0,20
23,2,0,3,23.23,0,23.23,16,0,20
