Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 277.023285, -0.010470, 133.318512, -12.885983, -0.002519, 0.003247, 19.740000, 0, 0, 1.000000, 1
2, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 519.450806, 0.041800, 128.995865, -10.883430, 0.011395, -0.028405, 7.080000, 0, 0, 2.000000, 2
3, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 562.258606, 0.039372, 345.996368, -10.813392, -0.016117, -0.016799, 12.970000, 0, 0, 3.000000, 3
4, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 763.484497, 0.004505, 126.404976, -8.885807, -0.005788, 0.003855, 12.780000, 0, 0, 4.000000, 4
5, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1008.382812, -0.051376, 122.727386, -6.669827, 0.012436, 0.026204, 9.400000, 0, 0, 5.000000, 5
6, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1251.497192, -0.036433, 118.107437, -4.331957, -0.007965, 0.001189, 6.540000, 0, 0, 6.000000, 6
7, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1493.444336, -0.010190, 112.561066, -0.993907, 0.002136, -0.003004, 6.380000, 0, 0, 7.000000, 7
8, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1502.023804, -0.056219, 334.698090, -1.339087, -0.016375, -0.008681, 5.050000, 0, 0, 8.000000, 8
9, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 326.376099, 0.013821, 349.240662, -12.765265, -0.017155, 0.019927, 22.389999, 0, 0, 9.000000, 9
10, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 604.201355, 0.033987, 563.414978, -10.775594, -0.020939, -0.015223, 13.550000, 0, 0, 10.000000, 10
11, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 646.266846, -0.018514, 781.128906, -10.860595, -0.026622, -0.027077, 16.730000, 0, 0, 11.000000, 11
12, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 798.415222, -0.001529, 345.439178, -9.282499, -0.010852, -0.009733, 13.490000, 0, 0, 12.000000, 12
13, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 372.552399, 0.061689, 569.851379, -10.868108, -0.020748, 0.025635, 23.330000, 0, 0, 13.000000, 13
14, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1268.442139, -0.085481, 338.329865, -3.996209, -0.016810, -0.008745, 6.730000, 0, 0, 14.000000, 14
15, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 837.685303, -0.005550, 565.926636, -10.584610, -0.026129, 0.007718, 14.050000, 0, 0, 15.000000, 15
16, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1283.746094, -0.105293, 559.475220, -3.969100, -0.013091, -0.017725, 7.060000, 0, 0, 16.000000, 16
17, 497.200012, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 687.596985, -0.060697, 998.851074, -10.827724, -0.052250, -0.019340, 21.250000, 0, 0, 17.000000, 17
18, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1298.926514, -0.186499, 780.528870, -3.932152, -0.018079, -0.022689, 8.400000, 0, 0, 18.000000, 18
19, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 879.415344, -0.071276, 783.819275, -10.668926, -0.052293, 0.001364, 20.620001, 0, 0, 19.000000, 19
20, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1035.070312, 0.031583, 342.347412, -6.419351, -0.019628, 0.045915, 18.730000, 0, 0, 20.000000, 20
