Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 303.373657, 0.035415, 146.311172, -22.958324, -0.018865, 0.007682, 16.760000, 0, 0, 1.000000, 1
2, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 550.924255, -0.186455, 145.942200, -22.743601, 0.002677, -0.031997, 6.880000, 0, 0, 2.000000, 2
3, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 800.598145, -0.129890, 146.105179, -23.477928, 0.008664, 0.010031, 6.490000, 0, 0, 3.000000, 3
4, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 390.183502, 0.085948, 351.099915, -23.622011, -0.024269, 0.022678, 21.780001, 0, 0, 4.000000, 4
5, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 642.260925, -0.373239, 351.493866, -24.657822, 0.020182, -0.114327, 7.460000, 0, 0, 5.000000, 5
6, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 484.963959, -0.246484, 554.753418, -25.274103, -0.011186, 0.033569, 22.430000, 0, 0, 6.000000, 6
7, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 739.181396, -0.583683, 553.376038, -25.970575, 0.038044, -0.146288, 11.920000, 0, 0, 7.000000, 7
8, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 895.083557, -0.249455, 350.109558, -25.535221, 0.016040, -0.010809, 10.330000, 0, 0, 8.000000, 8
9, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 580.262756, -1.200785, 754.715149, -25.270580, 0.146249, -0.016872, 23.200001, 0, 0, 9.000000, 9
10, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 850.514404, -0.549607, 749.960999, -28.058199, -0.002870, -0.155976, 14.090000, 0, 0, 10.000000, 10
11, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1054.902710, 0.038219, 147.736282, -23.406332, 0.004290, -0.018047, 9.560000, 0, 0, 11.000000, 11
12, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1002.485657, -0.107699, 549.791321, -28.239511, -0.011205, -0.004069, 11.050000, 0, 0, 12.000000, 12
13, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1362.241577, -0.964024, 555.496765, -72.310760, -0.484713, -0.128345, 11.300000, 0, 0, 13.000000, 13
14, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1157.606323, -0.053442, 354.231689, -27.537243, -0.015173, -0.075135, 10.940000, 0, 0, 14.000000, 14
15, 497.200012, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1206.273682, 0.453543, 746.870056, -72.904404, -0.495094, 0.321000, 21.799999, 0, 0, 15.000000, 15
16, 745.800049, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 2214.081543, -33.193840, 121.576965, 88.226639, 11.152850, 12.645849, 20.299999, 0, 0, 16.000000, 16
17, 248.600006, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 697.568726, -0.241619, 949.151062, -27.992538, 0.000799, 0.064117, 23.620001, 0, 0, 17.000000, 17
18, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1523.329346, 0.318723, 344.184021, -85.173386, -0.408877, -0.103810, 17.070000, 0, 0, 18.000000, 18
19, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1309.989624, -0.073387, 148.835175, -25.944952, 0.012464, 0.017733, 7.930000, 0, 0, 19.000000, 19
20, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1620.073730, 1.627288, 114.288361, -90.000000, -179.977615, 179.605515, 15.150000, 0, 0, 20.000000, 20
