Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 295.832428, 0.032161, 141.657257, -19.085405, -0.025323, 0.005860, 6.360000, 0, 0, 1.000000, 1
2, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 366.648438, 0.003980, 351.651550, -18.784941, -0.030395, 0.001704, 17.520000, 0, 0, 2.000000, 2
3, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 536.757812, -0.026282, 139.786469, -18.160267, -0.040939, 0.026597, 6.900000, 0, 0, 3.000000, 3
4, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 607.324097, -0.218490, 349.751740, -18.234209, -0.045064, -0.022165, 11.530000, 0, 0, 4.000000, 4
5, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 782.343689, 0.099445, 138.904205, -17.292046, -0.051882, -0.012857, 7.080000, 0, 0, 5.000000, 5
6, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 437.102356, -0.047760, 561.787720, -18.697485, -0.047861, 0.009937, 22.020000, 0, 0, 6.000000, 6
7, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 848.747253, -0.000814, 350.118225, -17.445539, -0.057018, -0.042012, 9.890000, 0, 0, 7.000000, 7
8, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 677.190613, -0.233891, 560.177612, -18.357637, -0.046412, -0.002079, 15.360000, 0, 0, 8.000000, 8
9, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1025.750000, 0.064400, 135.862579, -15.258985, -0.040241, -0.011768, 6.220000, 0, 0, 9.000000, 9
10, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 748.490662, -0.307399, 770.136108, -18.645533, -0.026247, -0.007206, 15.980000, 0, 0, 10.000000, 10
11, 497.200012, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 827.552490, -0.442892, 977.381836, -18.594667, -0.069532, 0.005409, 18.900000, 0, 0, 11.000000, 11
12, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 920.432861, 0.068982, 561.936157, -19.122375, -0.046726, -0.053176, 9.930000, 0, 0, 12.000000, 12
13, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 997.552124, -0.208740, 770.144714, -19.647512, -0.067192, -0.049972, 14.020000, 0, 0, 13.000000, 13
14, 745.800049, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1073.300537, -0.651105, 978.443726, -19.711388, 0.015538, -0.089676, 17.840000, 0, 0, 14.000000, 14
15, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 507.612183, -0.060407, 771.986084, -18.644943, -0.053186, 0.016321, 23.370001, 0, 0, 15.000000, 15
16, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1090.687988, -0.066368, 353.144867, -18.060156, -0.049584, -0.032140, 15.430000, 0, 0, 16.000000, 16
17, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1166.368286, -0.179561, 565.725647, -20.361605, -0.067985, -0.023827, 20.040001, 0, 0, 17.000000, 17
18, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1280.590332, -0.217300, 110.437424, 0.122302, -0.053387, 0.006864, 17.850000, 0, 0, 18.000000, 18
19, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1509.333496, -0.432646, 110.907761, 0.060424, -0.077759, 0.000987, 6.550000, 0, 0, 19.000000, 19
20, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1244.286011, -0.339263, 773.155334, -20.409159, -0.117993, 0.001160, 20.980000, 0, 0, 20.000000, 20
