Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 749.173157, -0.008786, 113.798958, -2.050795, -0.002500, -0.007149, 13.220000, 0, 0, 0.000000, 0
2, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 786.156494, -0.179143, 561.023254, -5.762896, 0.025898, -0.044253, 13.770000, 0, 0, 0.000000, 0
3, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 324.898193, -0.103723, 565.201660, -6.818015, 0.012988, -0.015887, 19.840000, 0, 0, 0.000000, 0
4, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 265.855225, -0.020667, 124.987297, -7.893446, 0.002634, -0.000548, 16.400000, 0, 0, 0.000000, 0
5, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 507.801056, -0.038231, 119.258873, -5.884410, 0.001740, 0.003992, 6.390000, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 296.544159, -0.055509, 344.115387, -7.665823, 0.012346, -0.011066, 15.270000, 0, 0, 0.000000, 0
7, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 763.962097, -0.059156, 340.723602, -5.469089, -0.015204, -0.027263, 12.720000, 0, 0, 0.000000, 0
8, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 531.814270, -0.129887, 339.066162, -5.984114, 0.038430, -0.035774, 14.290000, 0, 0, 1.000000, 1
9, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 555.807373, -0.196667, 558.833313, -5.890822, 0.014218, -0.020106, 19.010000, 0, 0, 2.000000, 2
10, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 999.644531, -0.075254, 115.543541, -2.885324, 0.004124, 0.005254, 9.130000, 0, 0, 3.000000, 3
11, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 808.879639, -0.346674, 781.247681, -5.697270, 0.006859, -0.079112, 18.700001, 0, 0, 4.000000, 4
12, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1010.681580, -0.077375, 336.570374, -2.780290, -0.001081, 0.006363, 18.100000, 0, 0, 5.000000, 5
13, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1244.672729, -0.076212, 111.398918, -1.232686, 0.018549, -0.002644, 5.990000, 0, 0, 6.000000, 6
14, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1249.322510, -0.084701, 332.431702, -1.012227, 0.002779, -0.012179, 16.680000, 0, 0, 7.000000, 7
15, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.439575, 0.003240, 110.634048, 0.078477, -0.003664, -0.002787, 11.440000, 0, 0, 8.000000, 8
16, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1021.584412, -0.107868, 557.896606, -2.730202, -0.003710, 0.011121, 18.559999, 0, 0, 9.000000, 9
17, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 349.721985, -0.186731, 787.399109, -5.858261, 0.012893, -0.015144, 23.260000, 0, 0, 10.000000, 10
18, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1490.778687, -0.045716, 331.839355, 0.224801, 0.010875, -0.014870, 9.030000, 0, 0, 11.000000, 11
19, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1489.719482, -0.124189, 553.181824, 0.336281, 0.011443, -0.025177, 12.370000, 0, 0, 12.000000, 12
20, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 578.723816, -0.339706, 779.288513, -5.809047, 0.007342, -0.026595, 20.740000, 0, 0, 13.000000, 13
21, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1488.261108, -0.237870, 774.576721, 0.420030, 0.012113, -0.032651, 10.170000, 0, 0, 14.000000, 14
22, 497.200012, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 601.567749, -0.500662, 999.878540, -5.855416, 0.001393, -0.020369, 21.980000, 0, 0, 15.000000, 15
23, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1253.548340, -0.122054, 553.530640, -0.939669, -0.005593, -0.018588, 9.080000, 0, 0, 16.000000, 16
24, 1491.600098, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1486.540527, -0.371131, 996.125732, 0.465866, 0.012704, -0.036935, 12.430000, 0, 0, 17.000000, 17
25, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1257.128052, -0.084207, 775.126221, -0.862693, 0.019347, -0.027842, 16.110001, 0, 0, 18.000000, 18
