idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,17.23,0,17.23,0,0,20
2,1,0,0,6.55,0,6.55,0,1,20
3,2,0,1,6.99,0,6.99,0,0,20
4,1,0,1,7.3,0,7.3,0,1,20
5,2,0,2,23.51,0,23.51,0,0,20
6,6,0,1,21.15,0,21.15,0,1,20
7,6,0,0,18.57,0,18.57,0,1,20
8,4,0,0,11.0,0,11.0,1,0,20
9,4,0,1,13.78,0,13.78,2,0,20
10,1,0,2,14.89,0,14.89,3,0,20
11,3,0,0,10.55,0,10.55,4,0,20
12,5,0,0,13.24,0,13.24,5,0,20
13,6,0,2,19.15,0,19.15,6,0,20
14,1,0,3,16.54,0,16.54,7,0,20
15,3,0,1,10.62,0,10.62,8,0,20
16,5,0,1,7.53,0,7.53,9,0,20
17,4,0,2,17.4,0,17.4,10,0,20
18,3,0,2,6.19,0,6.19,11,0,20
19,5,0,2,13.5,0,13.5,12,0,20
20,5,0,3,12.98,0,12.98,13,0,20
21,4,0,3,19.78,0,19.78,14,0,20
22,4,0,4,19.83,0,19.83,15,0,20
23,2,0,3,7.66,0,7.66,16,0,20
24,2,0,4,11.86,0,11.86,17,0,20
25,3,0,3,5.08,0,5.08,18,0,20
