Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1014.236267, 0.084545, 128.209854, -9.207497, -0.063765, 0.033689, 8.050000, 0, 8.000000, 0, 0, 0
2, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1593.109131, -0.150356, 796.152039, -7.358572, -0.104581, -0.015252, 10.000000, 0, 10.000000, 0, 0, 0
3, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1051.194214, 0.347852, 351.155334, -9.378231, -0.155351, 0.096718, 17.389999, 0, 17.000000, 0, 0, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 288.876678, -0.394157, 133.680817, -11.326725, 0.051691, -0.011711, 22.879999, 0, 22.000000, 0, 0, 0
5, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1506.796753, -0.009309, 123.848412, -6.981966, -0.029678, -0.011909, 5.050000, 0, 5.000000, 0, 0, 0
6, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1088.695312, 0.449024, 573.788391, -9.405664, -0.124745, 0.052691, 17.680000, 0, 17.000000, 0, 0, 0
7, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1622.524902, -0.243196, 1020.308289, -7.393899, -0.139427, 0.010031, 14.230000, 0, 14.000000, 0, 0, 0
8, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1535.013550, 0.001989, 348.448029, -7.264840, -0.087384, 0.003686, 16.639999, 0, 16.000000, 0, 0, 0
9, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1563.826538, -0.004039, 572.346313, -7.440487, -0.126597, -0.014990, 9.450000, 0, 9.000000, 0, 0, 0
10, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 334.774902, -0.465153, 356.024323, -11.564268, 0.002932, -0.024755, 20.889999, 0, 20.000000, 0, 0, 0
11, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 522.713074, -0.056768, 132.828918, -11.501954, -0.000766, -0.024968, 17.270000, 0, 17.000000, 0, 0, 0
12, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 568.559387, -0.401313, 354.129028, -11.418449, 0.052319, -0.099095, 20.840000, 0, 20.000000, 0, 0, 0
13, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 768.179504, -0.035042, 130.575638, -10.322178, 0.033691, 0.029103, 10.370000, 0, 10.000000, 0, 0, 0
14, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 380.501038, -1.261618, 577.704529, -11.682541, 0.065594, -0.016072, 22.070000, 0, 22.000000, 0, 0, 0
15, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 658.509155, 2.379030, 798.003723, -11.212911, -0.122285, -0.123133, 23.809999, 0, 23.000000, 0, 0, 0
16, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 809.298584, 0.232350, 352.722351, -10.425811, 0.010236, 0.071962, 17.860001, 0, 17.000000, 0, 0, 0
17, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 850.263367, 0.657844, 574.620911, -10.031278, 0.031165, 0.187619, 18.549999, 0, 18.000000, 0, 0, 0
18, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1261.059570, -0.013135, 127.113785, -7.913167, -0.005418, 0.004200, 14.470000, 0, 14.000000, 0, 0, 0
19, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1292.767212, 0.056278, 351.113861, -8.146966, -0.048179, 0.005192, 16.879999, 0, 16.000000, 0, 0, 0
20, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1325.127197, 0.081814, 574.786377, -8.229271, -0.021935, 0.018926, 13.320000, 0, 13.000000, 0, 0, 0
21, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1360.362305, -0.248652, 797.813049, -8.293166, -0.149327, -0.008756, 5.710000, 0, 5.000000, 0, 0, 0
22, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1391.500000, -0.325662, 1023.750977, -7.379648, -0.144511, -0.007916, 6.460000, 0, 6.000000, 0, 0, 0
23, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1126.982666, 0.451136, 796.305603, -9.189718, -0.150527, 0.027449, 11.550000, 0, 11.000000, 0, 0, 0
24, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1160.418579, 0.359725, 1023.619324, -7.583660, -0.154977, 0.003538, 17.660000, 0, 17.000000, 0, 0, 0
25, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 893.428589, 4.138947, 797.023987, -10.101151, -0.123609, 0.127765, 15.260000, 0, 15.000000, 0, 0, 0
26, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 615.236694, -0.742396, 575.485596, -11.339415, 0.075981, -0.105944, 23.020000, 0, 23.000000, 0, 0, 0
27, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 930.300415, -1.012577, 1030.932251, -7.646346, -0.156983, -1.033184, 13.630000, 0, 13.000000, 0, 0, 0
