Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.499023, -0.000032, 110.845665, 0.031274, 0.001006, -0.000813, 23.030001, 0, 0, 0.000000, 0
2, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 750.864685, -0.013990, 115.059242, -2.961382, -0.007340, -0.007439, 5.560000, 0, 0, 0.000000, 0
3, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 506.572845, -0.050826, 118.576256, -4.229354, 0.009122, -0.011461, 21.209999, 0, 0, 0.000000, 0
4, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 270.175812, 0.004877, 111.003853, -0.050280, 0.006976, 0.000281, 17.059999, 0, 0, 0.000000, 0
5, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 524.362549, -0.032998, 339.195190, -4.263697, -0.060846, -0.008984, 19.969999, 0, 0, 0.000000, 0
6, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 541.660156, -0.062611, 559.678223, -4.215794, -0.043649, -0.019698, 7.030000, 0, 0, 0.000000, 0
7, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.550659, -0.010174, 332.384796, 0.040448, -0.016077, -0.002387, 10.780000, 0, 0, 0.000000, 0
8, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 762.405212, -0.033891, 335.834442, -2.928476, -0.035123, -0.023101, 9.300000, 0, 0, 0.000000, 0
9, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 996.852966, -0.030392, 112.768982, -1.601892, -0.004495, -0.003646, 10.290000, 0, 0, 0.000000, 0
10, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1493.232544, 0.115909, 553.976379, 0.028970, -0.150505, -0.001107, 12.540000, 0, 0, 0.000000, 0
11, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.932251, 0.013291, 110.739258, 0.013600, -0.004514, -0.002641, 14.510000, 0, 0, 0.000000, 0
12, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 558.181580, -0.209938, 780.451843, -4.246459, -0.044472, -0.025996, 9.330000, 0, 0, 0.000000, 0
13, 497.200012, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 2464.638428, 34.236744, 114.385193, -90.000000, -172.874985, 176.329895, 9.090000, 0, 0, 0.000000, 0
14, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1242.883057, 0.021153, 332.230042, 0.076490, -0.011697, -0.006940, 19.510000, 0, 0, 0.000000, 0
15, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 773.700134, -0.113848, 556.951416, -2.809413, -0.049449, -0.027883, 19.600000, 0, 0, 0.000000, 0
16, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 294.241882, 0.486097, 342.815155, -4.283534, 0.002413, 0.333724, 10.460000, 0, 0, 1.000000, 1
17, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1242.853516, 0.029948, 553.826782, 0.112869, -0.041657, -0.009641, 19.280001, 0, 0, 2.000000, 2
18, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1003.114868, -0.051087, 333.959625, -1.668807, -0.022682, -0.014581, 16.650000, 0, 0, 3.000000, 3
19, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 789.473022, -0.316904, 778.021912, -2.726007, -0.041647, -0.029242, 9.800000, 0, 0, 4.000000, 4
20, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1009.793823, -0.129327, 555.279663, -1.756507, -0.030559, -0.020742, 16.830000, 0, 0, 5.000000, 5
21, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 312.464600, 0.046153, 564.452698, -4.360909, -0.044826, 0.391702, 5.350000, 0, 0, 6.000000, 6
22, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1018.754944, -0.257388, 778.087769, -2.455337, -0.042804, -0.023397, 19.799999, 0, 0, 7.000000, 7
23, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 329.022217, 0.779076, 785.311096, -4.347539, -0.050703, 0.404117, 12.150000, 0, 0, 8.000000, 8
