Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.894897, -0.005840, 112.883606, 0.159594, -0.009178, -0.001224, 18.200001, 0, 18.200001, 0, 0, 0
2, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 256.453857, -0.052526, 118.893921, -3.277814, 0.023952, 0.005918, 12.360000, 0, 12.360000, 0, 0, 0
3, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 269.189178, -0.084864, 344.537170, -3.188588, 0.026661, -0.028256, 20.360001, 0, 20.360001, 0, 0, 0
4, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 996.392395, 0.005888, 112.216705, -0.823446, 0.000071, -0.001126, 6.160000, 0, 6.160000, 0, 0, 0
5, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.844482, -0.004717, 112.667953, 0.237552, -0.000078, -0.003342, 5.550000, 0, 5.550000, 0, 0, 0
6, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 281.533325, -0.218994, 570.467529, -3.107954, 0.013146, -0.037539, 23.830000, 0, 23.830000, 0, 0, 0
7, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.022461, -0.059356, 338.787415, 0.322349, -0.018910, -0.026639, 20.320000, 0, 20.320000, 0, 0, 0
8, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1492.628906, -0.082415, 338.537109, 0.409308, -0.000039, -0.039790, 10.090000, 0, 10.090000, 0, 0, 0
9, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 999.499817, -0.010022, 337.691284, -0.685450, -0.041049, -0.034939, 15.160000, 0, 15.160000, 0, 0, 0
10, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1002.048584, -0.180092, 563.343994, -0.660013, -0.040057, -0.050101, 16.090000, 0, 16.090000, 0, 0, 0
11, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1490.786255, -0.278733, 564.474121, 0.526545, -0.000044, -0.061982, 10.820000, 0, 10.820000, 0, 0, 0
12, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.095276, -0.038654, 112.483192, -0.412172, 0.012297, -0.034379, 6.570000, 0, 6.570000, 0, 0, 0
13, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1242.517090, -0.202667, 564.723083, 0.436616, -0.027053, -0.046063, 21.230000, 0, 21.230000, 0, 0, 0
14, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 748.339172, -0.224877, 337.759338, -0.340822, 0.023011, -0.062373, 10.260000, 0, 10.260000, 0, 0, 0
15, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 749.397400, -0.506148, 563.577148, -0.225001, 0.037078, -0.077390, 22.600000, 0, 22.600000, 0, 0, 0
16, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 500.867523, -0.161168, 114.864487, -1.766816, 0.037490, -0.010007, 7.550000, 0, 7.550000, 0, 0, 0
17, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1240.615601, -0.407504, 790.729187, 0.509548, -0.033673, -0.059437, 21.850000, 0, 21.850000, 0, 0, 0
18, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 750.373535, -0.812123, 789.651062, -0.166542, 0.024889, -0.089729, 23.139999, 0, 23.139999, 0, 0, 0
19, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 507.873596, -0.211778, 339.783264, -1.627093, 0.014489, -0.029704, 8.270000, 0, 8.270000, 0, 0, 0
20, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1238.511475, -0.654330, 1016.872498, 0.555915, -0.038152, -0.068470, 21.750000, 0, 21.750000, 0, 0, 0
21, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 514.066162, -0.400444, 565.542664, -1.287237, 0.016562, -0.049842, 20.350000, 0, 20.350000, 0, 0, 0
22, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1004.542236, -0.406957, 789.226746, -0.581735, -0.038682, -0.061134, 19.129999, 0, 19.129999, 0, 0, 0
23, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 519.368713, -0.507488, 791.751587, -1.189232, 0.023821, -0.028428, 22.690001, 0, 22.690001, 0, 0, 0
24, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1488.597778, -0.544311, 790.616882, 0.567767, -0.000041, -0.073018, 18.959999, 0, 18.959999, 0, 0, 0
25, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1007.257263, -0.691211, 1015.355591, -0.600972, -0.037005, -0.080588, 20.969999, 0, 20.969999, 0, 0, 0
