Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1247.538086, -0.062857, 553.129822, -0.861417, -0.010318, -0.018467, 15.860000, 0, 0, 0.000000, 0
2, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1243.041748, 0.005549, 110.491577, -0.419575, -0.007851, 0.002813, 13.290000, 0, 0, 0.000000, 0
3, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1244.798218, 0.010935, 331.630768, -0.554675, -0.020198, -0.011288, 15.780000, 0, 0, 0.000000, 0
4, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1250.774658, -0.148667, 774.358704, -0.807944, -0.009814, -0.023414, 18.430000, 0, 0, 0.000000, 0
5, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 540.504028, -0.279725, 341.179321, -6.652535, 0.035453, -0.010805, 11.500000, 0, 0, 0.000000, 0
6, 1243.000000, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1254.236328, -0.247101, 995.848755, -0.746607, -0.009414, -0.025967, 21.629999, 0, 0, 0.000000, 0
7, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 513.682251, -0.160539, 121.435776, -6.540016, 0.002135, -0.022164, 6.630000, 0, 0, 0.000000, 0
8, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 283.793915, -0.011511, 123.025497, -6.426062, -0.033356, 0.011441, 7.430000, 0, 0, 1.000000, 1
9, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 566.624695, -0.305931, 561.213440, -6.632557, 0.012209, -0.026456, 16.910000, 0, 0, 2.000000, 2
10, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 309.216400, -0.043707, 342.910614, -6.470131, -0.003598, -0.024451, 14.780000, 0, 0, 3.000000, 3
11, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 756.155212, 0.007446, 120.414688, -5.358118, -0.000561, 0.003651, 11.210000, 0, 0, 4.000000, 4
12, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 777.054993, 0.013479, 340.840851, -5.459455, -0.003605, 0.001742, 11.710000, 0, 0, 5.000000, 5
13, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1000.116821, -0.004678, 116.189041, -2.929488, 0.001107, 0.004474, 11.370000, 0, 0, 6.000000, 6
14, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 592.265747, -0.348189, 781.329834, -6.710253, -0.021727, -0.023156, 21.500000, 0, 0, 7.000000, 7
15, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.578003, -0.004084, 110.759056, 0.038592, 0.000117, -0.003450, 5.770000, 0, 0, 8.000000, 8
16, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 336.132080, -0.330259, 562.958252, -6.459209, 0.033779, -0.030624, 19.620001, 0, 0, 9.000000, 9
17, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 798.870483, 0.023845, 561.409729, -5.438360, -0.021218, 0.004305, 16.930000, 0, 0, 10.000000, 10
18, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.357178, -0.027244, 332.277802, 0.089251, 0.000113, -0.008181, 7.740000, 0, 0, 11.000000, 11
19, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1490.965088, -0.063078, 553.864502, 0.105676, 0.000091, -0.010071, 7.360000, 0, 0, 12.000000, 12
20, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1011.908691, 0.006207, 337.333984, -2.845010, -0.020949, 0.006669, 11.760000, 0, 0, 13.000000, 13
