Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 746.221436, -0.035300, 110.987701, -0.557245, -0.008552, -0.011295, 14.440000, 0, 0, 0.000000, 0
2, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 526.220398, -0.046428, 339.451843, -4.724748, 0.012511, -0.016007, 15.030000, 0, 0, 0.000000, 0
3, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 507.035645, -0.002157, 119.149658, -4.615970, -0.004854, 0.004028, 14.220000, 0, 0, 0.000000, 0
4, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 562.328247, -0.195695, 780.813293, -4.610285, -0.010583, -0.024016, 23.350000, 0, 0, 0.000000, 0
5, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 544.508789, -0.078961, 560.086426, -4.494679, -0.010765, -0.027879, 18.100000, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 277.507477, -0.040420, 118.689926, -4.534305, -0.006359, -0.002851, 11.570000, 0, 0, 1.000000, 1
7, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 294.765533, -0.123742, 339.134827, -4.394536, -0.000613, 0.002966, 12.700000, 0, 0, 2.000000, 2
8, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 756.341675, -0.165727, 339.507111, -4.468565, -0.006594, -0.028985, 15.380000, 0, 0, 3.000000, 3
9, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 996.339966, -0.035187, 112.428017, -1.216566, 0.006035, 0.000266, 12.380000, 0, 0, 4.000000, 4
10, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1245.226074, 0.010644, 112.613480, -1.377273, -0.003769, 0.001014, 11.480000, 0, 0, 5.000000, 5
11, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.518677, 0.033673, 110.528160, -0.358930, -0.013257, 0.003114, 9.870000, 0, 0, 6.000000, 6
12, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 774.069214, -0.341542, 560.265503, -4.576477, -0.002496, -0.044969, 16.680000, 0, 0, 7.000000, 7
13, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1492.935425, 0.072042, 331.455994, -0.579543, -0.038305, -0.008932, 7.570000, 0, 0, 8.000000, 8
14, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1495.181030, 0.107092, 552.370605, -0.488138, -0.078811, -0.015675, 10.480000, 0, 0, 9.000000, 9
15, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 791.633362, -0.468455, 781.101501, -4.593703, -0.012094, -0.043040, 22.020000, 0, 0, 10.000000, 10
16, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 314.526855, -0.354666, 559.711670, -4.527894, 0.015704, -0.005220, 13.280000, 0, 0, 11.000000, 11
17, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 332.843536, -0.529781, 780.597534, -4.691374, -0.006311, 0.008273, 13.630000, 0, 0, 12.000000, 12
18, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1250.982178, -0.011277, 333.421997, -1.796606, -0.000057, -0.009850, 6.370000, 0, 0, 13.000000, 13
19, 248.600006, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1053.673340, 0.007144, 935.159790, -60.699535, 179.905670, -179.992065, 14.080000, 0, 0, 14.000000, 14
20, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1001.111938, -0.048515, 333.776245, -1.228679, -0.001937, -0.003755, 19.450001, 0, 0, 15.000000, 15
21, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1008.118652, -0.100146, 556.719238, -1.962377, -0.016731, -0.001962, 21.469999, 0, 0, 16.000000, 16
22, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1496.976929, 0.042622, 773.631226, -0.378613, -0.091495, -0.022597, 13.480000, 0, 0, 17.000000, 17
23, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1257.646973, -0.110083, 554.201843, -1.613429, 0.021798, -0.016944, 9.950000, 0, 0, 18.000000, 18
24, 1491.600098, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1497.344482, -0.034272, 995.171692, -0.286214, -0.138145, -0.027420, 19.010000, 0, 0, 19.000000, 19
25, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1266.007080, -0.265684, 775.452209, -1.630103, -0.087972, -0.001991, 15.110000, 0, 0, 20.000000, 20
