Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.834473, -0.042466, 112.987343, -0.212781, 0.012942, -0.004595, 11.790000, 0, 11.000000, 0, 0, 0
2, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1494.501709, -0.078592, 338.908112, -0.160679, 0.025724, -0.013026, 15.580000, 0, 15.000000, 0, 0, 0
3, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1495.035156, -0.125313, 564.994141, -0.124132, 0.030080, -0.018955, 16.549999, 0, 16.000000, 0, 0, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 287.719269, 0.669678, 114.515091, -1.698080, -0.098630, -0.007486, 5.030000, 0, 5.000000, 0, 0, 0
5, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 292.708496, 0.429373, 341.344055, -1.386523, -0.135491, 0.012000, 14.950000, 0, 14.000000, 0, 0, 0
6, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 516.745483, 0.056773, 115.741844, -1.342088, -0.120651, -0.019159, 21.830000, 0, 21.000000, 0, 0, 0
7, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 584.652344, -1.223084, 604.193420, -64.778961, 179.926895, -179.997040, 17.150000, 0, 17.000000, 0, 0, 0
8, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.685181, 0.084781, 113.448662, -0.537061, -0.029227, 0.009244, 11.360000, 0, 11.000000, 0, 0, 0
9, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 998.599670, -0.028277, 113.356796, -1.030621, -0.027279, -0.021664, 6.620000, 0, 6.000000, 0, 0, 0
10, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 751.903503, 0.239544, 340.204407, -1.070255, -0.050738, 0.010274, 13.510000, 0, 13.000000, 0, 0, 0
11, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 847.062439, 0.008187, 597.795410, -31.981745, -0.059441, -0.009944, 18.840000, 0, 18.000000, 0, 0, 0
12, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1003.831177, -0.002694, 338.795807, -0.710910, -0.072565, 0.012088, 16.889999, 0, 16.000000, 0, 0, 0
13, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.768066, -0.034865, 113.034508, -0.215726, 0.001105, -0.005531, 12.820000, 0, 12.000000, 0, 0, 0
14, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1245.449585, -0.041146, 338.974274, -0.215340, 0.004781, -0.009856, 16.580000, 0, 16.000000, 0, 0, 0
15, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 995.310608, -1.524210, 771.958862, -32.155048, 0.074920, -0.094907, 20.549999, 0, 20.000000, 0, 0, 0
16, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1495.942261, -0.225350, 791.140808, -0.174908, 0.030653, -0.022477, 7.190000, 0, 7.000000, 0, 0, 0
17, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 522.550903, -0.201407, 341.666443, -1.244237, -0.042341, -0.021152, 22.610001, 0, 22.000000, 0, 0, 0
18, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1246.409790, -0.164401, 565.044739, -0.267483, 0.028279, -0.021623, 10.250000, 0, 10.000000, 0, 0, 0
19, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1266.833740, -0.117641, 791.181274, -0.227850, 0.029063, -0.016748, 13.960000, 0, 13.000000, 0, 0, 0
20, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 709.954407, 0.166917, 810.097900, -32.010601, -0.057999, -0.187998, 19.930000, 0, 19.000000, 0, 0, 0
