Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.962524, -0.010184, 112.968697, 0.037574, -0.000016, -0.009236, 17.049999, 0, 17.049999, 0, 0, 0
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 501.901337, -0.206419, 115.692825, -2.462143, 0.060407, -0.066679, 7.760000, 0, 7.760000, 0, 0, 0
3, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 511.666138, -0.502164, 341.152893, -2.366881, 0.031959, -0.124653, 17.850000, 0, 17.850000, 0, 0, 0
4, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.684326, -0.078082, 338.950043, 0.125854, -0.000063, -0.026967, 20.170000, 0, 20.170000, 0, 0, 0
5, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.968567, -0.005890, 113.177124, 0.052845, -0.000143, -0.013629, 10.420000, 0, 10.420000, 0, 0, 0
6, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.795044, -0.034971, 339.378326, 0.061237, -0.000082, -0.015813, 19.639999, 0, 19.639999, 0, 0, 0
7, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.989136, -0.004343, 113.128548, 0.016427, 0.000006, -0.004492, 15.640000, 0, 15.640000, 0, 0, 0
8, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 259.506866, -0.099922, 118.804321, -4.104267, 0.022572, 0.025656, 5.510000, 0, 5.510000, 0, 0, 0
9, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 276.685242, -0.266889, 342.479492, -3.683512, 0.031484, -0.082553, 5.520000, 0, 5.520000, 0, 0, 0
10, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.071777, -0.212816, 565.003235, 0.195998, -0.000119, -0.041182, 19.290001, 0, 19.290001, 0, 0, 0
11, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 289.937744, -0.769159, 567.863647, -3.345837, 0.024804, -0.156093, 20.860001, 0, 20.860001, 0, 0, 0
12, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.350647, -0.029480, 112.890442, -0.517563, 0.006194, -0.012140, 9.950000, 0, 9.950000, 0, 0, 0
13, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 749.871216, -0.111893, 338.761200, -1.005951, -0.013714, -0.054965, 8.570000, 0, 8.570000, 0, 0, 0
14, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 753.938171, -0.355750, 564.687134, -1.072357, -0.029874, -0.083585, 16.420000, 0, 16.420000, 0, 0, 0
15, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.873535, -0.040254, 339.219879, 0.066020, -0.000027, -0.015792, 7.570000, 0, 7.570000, 0, 0, 0
16, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 521.171692, -1.003672, 566.738342, -2.280795, 0.014461, -0.157626, 18.930000, 0, 18.930000, 0, 0, 0
17, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 301.229736, -1.479678, 795.647583, -2.191764, 0.004678, -0.147590, 21.850000, 0, 21.850000, 0, 0, 0
18, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.571167, -0.112663, 565.404480, 0.081554, -0.000033, -0.019843, 12.810000, 0, 12.810000, 0, 0, 0
19, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 530.282776, -1.655897, 792.473145, -2.179334, 0.010131, -0.198693, 17.350000, 0, 17.350000, 0, 0, 0
20, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 309.588257, -2.060644, 1021.862854, -2.144877, 0.040586, -0.158713, 23.410000, 0, 23.410000, 0, 0, 0
21, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.581604, -0.069259, 565.582031, 0.066233, -0.000486, -0.017445, 10.910000, 0, 10.910000, 0, 0, 0
22, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1492.225830, -0.390169, 791.173157, 0.225283, -0.000134, -0.047705, 21.090000, 0, 21.090000, 0, 0, 0
23, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 760.025330, -0.938064, 791.567017, -1.830756, 0.007840, -0.107724, 8.340000, 0, 8.340000, 0, 0, 0
24, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 538.533813, -2.551326, 1018.636597, -2.024310, 0.034236, -0.204909, 17.110001, 0, 17.110001, 0, 0, 0
25, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 768.183960, -1.648688, 1017.301636, -1.671412, 0.026845, -0.105780, 9.050000, 0, 9.050000, 0, 0, 0
