idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,11.52,0,11.52,1,0,20
2,1,0,0,10.53,0,10.53,2,0,20
3,2,0,0,12.15,0,12.15,3,0,20
4,3,0,1,12.91,0,12.91,4,0,20
5,4,0,0,16.19,0,16.19,5,0,20
6,5,0,0,6.51,0,6.51,6,0,20
7,6,0,0,6.61,0,6.61,7,0,20
8,4,0,1,21.72,0,21.72,8,0,20
9,3,0,2,18.38,0,18.38,9,0,20
10,1,0,1,11.82,0,11.82,10,0,20
11,5,0,1,8.35,0,8.35,11,0,20
12,1,0,2,17.79,0,17.79,12,0,20
13,5,0,2,19.16,0,19.16,13,0,20
14,4,0,2,21.73,0,21.73,14,0,20
15,2,0,1,12.71,0,12.71,15,0,20
