Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 509.513336, -0.033822, 119.984200, -5.807496, 0.021021, -0.007347, 7.750000, 0, 0, 0.000000, 0
2, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 578.667603, -0.305939, 780.258911, -5.953693, 0.026167, -0.027726, 18.559999, 0, 0, 0.000000, 0
3, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1008.703308, -0.185841, 335.167480, -3.006208, -0.015421, -0.019589, 13.890000, 0, 0, 0.000000, 0
4, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 771.229370, -0.048043, 338.899139, -4.431394, 0.024616, -0.004989, 20.260000, 0, 0, 0.000000, 0
5, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 532.799744, -0.084655, 340.007538, -5.860287, 0.022321, -0.053363, 15.820000, 0, 0, 0.000000, 0
6, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 753.926514, -0.018955, 118.025330, -4.347399, 0.002165, 0.003500, 9.400000, 0, 0, 0.000000, 0
7, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 788.560730, -0.080332, 559.747009, -4.340052, 0.023925, -0.005579, 23.030001, 0, 0, 0.000000, 0
8, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 555.790588, -0.216413, 560.050049, -5.958074, 0.026658, -0.040294, 13.810000, 0, 0, 0.000000, 0
9, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 998.209717, -0.103051, 113.832848, -2.474126, -0.008360, -0.016733, 9.970000, 0, 0, 0.000000, 0
10, 497.200012, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 774.599670, -0.454405, 963.919678, -42.451019, 0.105266, -0.065865, 18.780001, 0, 0, 0.000000, 0
11, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 279.926697, -0.224038, 121.584373, -5.790245, 0.023581, 0.009063, 12.290000, 0, 0, 1.000000, 1
12, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1020.459473, -0.342426, 555.944580, -3.045701, -0.047388, -0.036958, 17.059999, 0, 0, 2.000000, 2
13, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1243.044800, 0.008102, 110.751335, -0.172800, -0.000088, 0.002565, 11.670000, 0, 0, 3.000000, 3
14, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.937622, -0.018942, 110.677162, -0.321749, 0.020753, 0.001931, 8.020000, 0, 0, 4.000000, 4
15, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1493.765625, -0.033793, 332.218628, -0.745035, 0.041330, -0.007290, 6.360000, 0, 0, 5.000000, 5
16, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1496.810059, -0.031451, 553.505737, -0.790439, 0.047029, -0.016176, 7.520000, 0, 0, 6.000000, 6
17, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 302.881653, -0.122689, 342.097198, -6.019656, 0.021668, 0.017754, 12.660000, 0, 0, 7.000000, 7
18, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 326.100891, 0.002591, 562.249573, -6.007929, 0.026902, 0.022919, 16.200001, 0, 0, 8.000000, 8
19, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1032.375244, -0.466363, 776.849792, -3.009295, -0.063196, -0.037878, 19.059999, 0, 0, 9.000000, 9
20, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1246.576294, 0.065601, 334.431427, -1.580048, -0.022076, -0.005620, 5.310000, 0, 0, 10.000000, 10
21, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1499.985229, -0.055593, 774.979309, -0.711057, 0.044093, -0.021766, 11.630000, 0, 0, 11.000000, 11
22, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 348.708588, -0.241450, 782.667786, -5.953847, 0.025755, 0.028941, 17.280001, 0, 0, 12.000000, 12
23, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1252.670166, 0.090499, 555.769287, -1.471012, -0.053048, -0.008769, 11.350000, 0, 0, 13.000000, 13
24, 994.400024, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1049.645020, -0.998174, 997.706482, -2.902325, 0.060189, -0.048556, 22.270000, 0, 0, 14.000000, 14
25, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1269.749512, -0.604267, 777.055847, -1.566223, 0.043473, -0.011681, 5.130000, 0, 0, 15.000000, 15
