Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.977844, -0.007061, 113.075546, -0.036701, -0.001523, -0.005771, 20.160000, 0, 20.160000, 0, 0, 0
2, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 996.063477, -0.032095, 339.106171, -0.030208, -0.005520, -0.011655, 20.059999, 0, 20.059999, 0, 0, 0
3, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 996.250732, -0.147322, 564.834961, -0.038976, -0.006232, -0.032293, 5.380000, 0, 5.380000, 0, 0, 0
4, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.980347, -0.004843, 113.172684, 0.025424, 0.000009, -0.003236, 19.660000, 0, 19.660000, 0, 0, 0
5, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.975098, -0.009744, 112.916611, 0.021631, -0.000001, -0.011049, 10.360000, 0, 10.360000, 0, 0, 0
6, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 273.600739, -0.327064, 117.019310, -2.183216, 0.030201, 0.008542, 10.620000, 0, 10.620000, 0, 0, 0
7, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 748.372131, -0.055769, 114.150932, -0.961958, 0.011261, -0.007211, 14.370000, 0, 14.370000, 0, 0, 0
8, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 503.943756, -0.117018, 117.849953, -2.748019, 0.028044, -0.018614, 8.560000, 0, 8.560000, 0, 0, 0
9, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.769165, -0.080066, 338.979980, 0.102361, -0.000067, -0.025192, 22.629999, 0, 22.629999, 0, 0, 0
10, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.313354, -0.190567, 565.157715, 0.125048, -0.000080, -0.030101, 21.570000, 0, 21.570000, 0, 0, 0
11, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 515.030884, -0.415566, 343.291077, -2.574254, 0.104982, -0.044775, 11.740000, 0, 11.740000, 0, 0, 0
12, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 526.189514, -0.395531, 568.916565, -2.583581, -0.019547, -0.035353, 14.700000, 0, 14.700000, 0, 0, 0
13, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 996.268311, -0.303272, 790.939148, 0.077357, -0.011870, -0.042140, 17.879999, 0, 17.879999, 0, 0, 0
14, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 752.918396, -0.253862, 340.343292, -1.336574, 0.035465, -0.030578, 13.580000, 0, 13.580000, 0, 0, 0
15, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 758.333984, -0.436674, 566.240906, -1.334889, 0.035235, -0.044978, 18.530001, 0, 18.530001, 0, 0, 0
16, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 764.534180, -0.599700, 792.294006, -1.324246, -0.010774, -0.053623, 17.040001, 0, 17.040001, 0, 0, 0
17, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 285.110748, -0.276034, 343.404327, -2.742093, 0.030851, 0.028101, 6.870000, 0, 6.870000, 0, 0, 0
18, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.866943, -0.020277, 339.376007, 0.024821, 0.000023, -0.004141, 23.440001, 0, 23.440001, 0, 0, 0
19, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 535.017517, -0.558035, 796.753906, -1.614679, -0.012662, -0.043147, 15.390000, 0, 15.390000, 0, 0, 0
20, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 296.151062, -0.487924, 569.337402, -2.686760, 0.112245, 0.019196, 10.900000, 0, 10.900000, 0, 0, 0
