Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.979492, -0.009397, 112.987053, 0.020848, 0.000002, -0.009866, 7.660000, 0, 7.660000, 0, 0, 0
2, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 249.608597, 0.003730, 113.166008, -0.165900, -0.004523, 0.002966, 21.780001, 0, 21.780001, 0, 0, 0
3, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 752.058289, -0.029270, 117.474411, -2.473103, 0.003902, 0.008084, 10.260000, 0, 10.260000, 0, 0, 0
4, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 996.044250, 0.001339, 113.060921, -0.010591, 0.000526, -0.006527, 16.700001, 0, 16.700001, 0, 0, 0
5, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.802246, -0.071759, 339.062073, 0.087709, -0.000046, -0.022247, 12.830000, 0, 12.830000, 0, 0, 0
6, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 506.619110, -0.015801, 121.058472, -4.451161, 0.000448, -0.004140, 6.660000, 0, 6.660000, 0, 0, 0
7, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.407349, -0.170334, 565.241455, 0.108710, -0.000068, -0.026861, 13.790000, 0, 13.790000, 0, 0, 0
8, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 525.325012, 0.019123, 347.183716, -4.975964, 0.002834, 0.006289, 7.170000, 0, 7.170000, 0, 0, 0
9, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 762.566345, 0.042165, 343.187256, -2.244817, 0.000433, 0.000217, 11.250000, 0, 11.250000, 0, 0, 0
10, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 250.297989, 0.006417, 339.338623, -0.161212, -0.003049, -0.002329, 23.260000, 0, 23.260000, 0, 0, 0
11, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 567.554688, 0.037826, 587.763123, -14.479936, -0.004625, 0.018826, 10.090000, 0, 10.090000, 0, 0, 0
12, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.995239, -0.001680, 113.182068, 0.005631, 0.000005, -0.001016, 8.330000, 0, 8.330000, 0, 0, 0
13, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 625.275818, 0.116599, 806.443420, -14.454034, 0.072533, 0.019030, 9.880000, 0, 9.880000, 0, 0, 0
14, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 996.073669, -0.031867, 339.116455, 0.081474, -0.000234, -0.024929, 13.090000, 0, 13.090000, 0, 0, 0
15, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.730225, -0.137765, 565.304932, 0.087045, 0.013406, -0.027533, 23.990000, 0, 23.990000, 0, 0, 0
