Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 750.202148, -0.036214, 115.808479, -1.487854, -0.002903, -0.010609, 19.209999, 0, 19.209999, 0, 0, 0
2, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 264.179016, -0.049815, 124.908173, -6.487047, -0.022552, -0.027561, 6.050000, 0, 6.050000, 0, 0, 0
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 502.682526, -0.012744, 116.767502, -1.725119, -0.005526, -0.015138, 6.000000, 0, 6.000000, 0, 0, 0
4, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 527.999207, -0.403654, 342.480255, -1.710473, -0.021135, -0.005272, 8.870000, 0, 8.870000, 0, 0, 0
5, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 289.717896, -0.141228, 349.372406, -6.663079, 0.011097, -0.007071, 6.210000, 0, 6.210000, 0, 0, 0
6, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 337.417419, -0.203849, 589.960693, -16.980509, 0.003509, -0.017947, 6.480000, 0, 6.480000, 0, 0, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 757.411743, -0.029432, 341.924194, -1.472974, -0.020339, -0.005944, 20.990000, 0, 20.990000, 0, 0, 0
8, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 402.976501, -0.229347, 806.439514, -16.951319, 0.002515, 0.009757, 16.110001, 0, 16.110001, 0, 0, 0
9, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.995239, -0.001679, 113.182068, 0.005631, 0.000005, -0.001016, 23.490000, 0, 23.490000, 0, 0, 0
10, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.995178, -0.001680, 113.182068, 0.005631, 0.000005, -0.001016, 14.710000, 0, 14.710000, 0, 0, 0
