Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.990601, -0.002785, 113.181107, 0.011693, 0.000003, -0.001692, 21.870001, 0, 21.870001, 0, 0, 0
2, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 996.032166, -0.006364, 112.920189, -0.150120, 0.000164, -0.007809, 21.520000, 0, 21.520000, 0, 0, 0
3, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.598511, -0.019565, 113.040672, 0.035378, 0.003852, -0.006857, 18.940001, 0, 18.940001, 0, 0, 0
4, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 996.462341, -0.054084, 338.664825, -0.146681, 0.000542, -0.019983, 22.309999, 0, 22.309999, 0, 0, 0
5, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.266296, -0.100969, 339.017761, 0.138936, 0.017981, -0.025658, 14.040000, 0, 14.040000, 0, 0, 0
6, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.887939, -0.018922, 112.512497, 0.104614, -0.000026, -0.014966, 6.650000, 0, 6.650000, 0, 0, 0
7, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 498.615997, -0.022541, 113.343338, -0.445424, -0.006084, -0.007251, 21.150000, 0, 21.150000, 0, 0, 0
8, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.110474, -0.155517, 338.109955, 0.321826, -0.000144, -0.057105, 10.730000, 0, 10.730000, 0, 0, 0
9, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 500.686859, -0.133905, 339.109772, -0.393713, -0.016157, -0.019868, 21.040001, 0, 21.040001, 0, 0, 0
10, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1242.632568, -0.424554, 564.083130, 0.431147, -0.000260, -0.079254, 22.540001, 0, 22.540001, 0, 0, 0
11, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 996.908020, -0.154394, 564.482666, -0.130886, 0.000932, -0.031995, 21.850000, 0, 21.850000, 0, 0, 0
12, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 269.578552, 0.134737, 113.573746, -0.424556, -0.004886, 0.001296, 8.300000, 0, 8.300000, 0, 0, 0
13, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 271.183685, 0.130838, 339.523682, -0.401504, -0.013376, 0.001561, 8.970000, 0, 8.970000, 0, 0, 0
14, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1240.842773, -0.754252, 790.235535, 0.470440, -0.000308, -0.087390, 23.860001, 0, 23.860001, 0, 0, 0
15, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 274.157776, 0.616339, 565.742981, -0.498023, -0.049352, 0.024542, 5.880000, 0, 5.880000, 0, 0, 0
16, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 997.341980, -0.302649, 790.426392, -0.093454, 0.001179, -0.042109, 21.700001, 0, 21.700001, 0, 0, 0
17, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.937500, -0.010525, 339.383270, 0.012205, 0.000000, -0.002020, 15.910000, 0, 15.910000, 0, 0, 0
18, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.591614, -0.218525, 565.129944, 0.196156, 0.019136, -0.038287, 21.430000, 0, 21.430000, 0, 0, 0
19, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 275.257782, 0.424967, 791.803040, -0.481144, -0.017931, -0.043521, 19.360001, 0, 19.360001, 0, 0, 0
20, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 503.315491, -0.393494, 565.230896, -0.442754, -0.039736, -0.039554, 13.420000, 0, 13.420000, 0, 0, 0
21, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 504.553925, -0.556129, 791.394043, -0.333448, -0.019777, -0.041257, 13.560000, 0, 13.560000, 0, 0, 0
22, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 998.061584, -0.504041, 1016.576233, -0.107608, 0.000110, -0.059245, 23.610001, 0, 23.610001, 0, 0, 0
23, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 745.018494, -0.456364, 791.311890, 0.222756, 0.041210, -0.043905, 13.040000, 0, 13.040000, 0, 0, 0
