Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1491.554688, -0.073782, 553.511780, -0.038932, -0.001211, -0.016461, 21.459999, 0, 0, 0.000000, 0
2, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.553345, -0.002918, 110.726540, -0.010856, 0.000474, -0.003229, 23.410000, 0, 0, 0.000000, 0
3, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1247.402588, -0.152788, 330.624847, -1.765031, 0.013128, -0.048257, 9.570000, 0, 0, 0.000000, 0
4, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.513306, -0.082856, 109.875641, -0.994636, 0.020988, 0.016689, 5.210000, 0, 0, 0.000000, 0
5, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.492676, -0.023985, 332.049561, 0.017539, -0.000523, -0.009681, 18.379999, 0, 0, 0.000000, 0
6, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1253.884766, -0.358442, 551.456177, -1.608612, 0.007331, -0.054830, 17.820000, 0, 0, 1.000000, 1
7, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1491.662109, -0.143153, 775.069275, 0.001556, -0.001699, -0.019204, 22.870001, 0, 0, 2.000000, 2
8, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1260.026978, -0.585644, 772.642395, -1.533924, 0.001874, -0.059355, 19.780001, 0, 0, 3.000000, 3
9, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 284.353882, 0.442801, 120.525116, -5.292240, -0.051683, -0.010733, 7.180000, 0, 0, 4.000000, 4
10, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 513.474792, 0.031590, 118.864265, -5.088953, -0.054519, -0.008027, 6.580000, 0, 0, 5.000000, 5
11, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 305.571106, 0.340376, 341.846436, -5.889534, -0.036027, -0.030728, 11.310000, 0, 0, 6.000000, 6
12, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 535.818054, -0.077443, 338.976196, -5.752893, -0.020211, -0.044546, 8.490000, 0, 0, 7.000000, 7
13, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 558.458862, -0.078474, 558.683289, -5.898376, -0.031267, -0.023164, 9.860000, 0, 0, 8.000000, 8
14, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 328.997742, 0.020014, 562.231384, -5.949927, -0.023528, -0.023699, 13.440000, 0, 0, 9.000000, 9
15, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 351.733765, 0.349678, 782.673096, -5.930756, -0.042476, -0.020585, 14.310000, 0, 0, 10.000000, 10
16, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 753.769104, -0.013623, 117.852661, -4.035181, 0.005254, 0.000127, 8.030000, 0, 0, 11.000000, 11
17, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 581.819336, -0.245694, 778.825073, -6.227841, -0.036450, -0.007834, 13.320000, 0, 0, 12.000000, 12
18, 248.600006, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 412.144531, -4.496319, 1020.042480, -6.145678, 2.022239, -0.221614, 16.020000, 0, 0, 13.000000, 13
19, 497.200012, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 639.359802, 1.970236, 995.513184, -6.131031, 2.019197, -0.246997, 13.400000, 0, 0, 14.000000, 14
20, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 769.689209, 0.032153, 338.679626, -3.816585, -0.035871, -0.003022, 18.400000, 0, 0, 15.000000, 15
21, 1243.000000, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1265.850342, -0.862014, 994.116577, -1.470676, -0.005826, -0.063730, 21.559999, 0, 0, 16.000000, 16
22, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 999.457947, -0.007715, 115.321205, -2.801703, -0.000547, -0.002003, 16.200001, 0, 0, 17.000000, 17
23, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1010.605103, 0.013959, 336.106903, -2.801016, -0.021928, -0.011390, 15.950000, 0, 0, 18.000000, 18
24, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1022.094238, -0.047059, 556.590027, -2.453206, -0.023837, -0.032607, 8.430000, 0, 0, 19.000000, 19
25, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1030.358398, -0.232379, 778.542603, -2.128003, 0.003626, -0.045497, 16.850000, 0, 0, 20.000000, 20
26, 994.400024, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1036.793701, -0.305947, 1000.767578, -1.762891, -0.006204, -0.048563, 13.570000, 0, 0, 21.000000, 21
27, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 791.734863, 0.237394, 559.788269, -3.335990, -0.029109, 0.009264, 11.350000, 0, 0, 22.000000, 22
