Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.964233, -0.002379, 110.771812, 0.038052, 0.000336, -0.002286, 20.049999, 0, 0, 0.000000, 0
2, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1242.734375, -0.011027, 332.134247, 0.135960, -0.003810, -0.010698, 10.630000, 0, 0, 0.000000, 0
3, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 748.919617, -0.016547, 113.645798, -1.769964, 0.010021, -0.000226, 14.450000, 0, 0, 0.000000, 0
4, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.718628, -0.005530, 109.953468, -0.533979, -0.001486, -0.004014, 6.970000, 0, 0, 0.000000, 0
5, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1493.247925, -0.042662, 330.644440, -0.340604, -0.001866, -0.015061, 16.320000, 0, 0, 0.000000, 0
6, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 755.959229, -0.031384, 334.896545, -1.772393, 0.013892, -0.005203, 17.389999, 0, 0, 0.000000, 0
7, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 764.645447, -0.061934, 556.153137, -1.758449, -0.021705, -0.012446, 11.830000, 0, 0, 0.000000, 0
8, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 282.890442, -0.057348, 115.993111, -2.870906, 0.003000, -0.002558, 10.370000, 0, 0, 0.000000, 0
9, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1242.113037, -0.063791, 553.661194, 0.186849, -0.003831, -0.016014, 20.230000, 0, 0, 0.000000, 0
10, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1241.598755, -0.122183, 775.245789, 0.212833, -0.016283, -0.018264, 8.650000, 0, 0, 0.000000, 0
11, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 995.944275, -0.040909, 111.266258, -1.282128, -0.003203, -0.003960, 7.360000, 0, 0, 1.000000, 1
12, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 511.808105, -0.020321, 115.841057, -2.902990, 0.004846, 0.003994, 5.180000, 0, 0, 2.000000, 2
13, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 294.025146, -0.133966, 337.171570, -2.807461, 0.000386, -0.008815, 11.560000, 0, 0, 3.000000, 3
14, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1494.349121, -0.115515, 551.704224, -0.295159, -0.002087, -0.022069, 18.760000, 0, 0, 4.000000, 4
15, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1495.362671, -0.212911, 773.000000, -0.231944, -0.002223, -0.027249, 22.639999, 0, 0, 5.000000, 5
16, 1491.600098, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1496.498657, -0.325436, 994.522583, -0.177181, -0.001605, -0.030354, 23.780001, 0, 0, 6.000000, 6
17, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1000.811035, -0.053701, 332.239990, -1.166453, -0.027268, -0.016585, 17.990000, 0, 0, 7.000000, 7
18, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1005.393311, -0.120411, 553.452942, -1.167206, -0.044578, -0.022470, 19.830000, 0, 0, 8.000000, 8
19, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 304.979553, -0.277684, 558.495239, -2.906974, -0.012027, -0.019855, 15.330000, 0, 0, 9.000000, 9
20, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1009.922791, -0.292078, 774.879089, -1.103521, -0.024525, -0.024298, 23.440001, 0, 0, 10.000000, 10
21, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 781.158508, 0.019564, 778.274414, -1.175012, -0.023149, -0.009928, 9.730000, 0, 0, 11.000000, 11
22, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 523.471313, -0.151069, 336.593872, -2.442418, -0.001510, -0.031267, 5.320000, 0, 0, 12.000000, 12
23, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 534.922241, -0.146823, 558.038879, -2.305145, -0.019910, -0.038765, 16.850000, 0, 0, 13.000000, 13
