idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,7.69,0,7.69,0,0,20
2,3,0,0,11.27,0,11.27,0,0,20
3,4,0,0,20.07,0,20.07,0,0,20
4,5,0,1,14.81,0,14.81,0,0,20
5,1,0,0,20.92,0,20.92,0,0,20
6,3,0,1,18.37,0,18.37,0,0,20
7,5,0,2,15.38,0,15.38,0,0,20
8,2,0,0,12.35,0,12.35,1,0,20
9,6,0,0,8.53,0,8.53,2,0,20
10,1,0,1,7.44,0,7.44,3,0,20
11,3,0,2,19.99,0,19.99,4,0,20
12,1,0,2,7.67,0,7.67,5,0,20
13,6,0,1,23.56,0,23.56,6,0,20
14,2,0,1,6.71,0,6.71,7,0,20
15,1,0,3,16.81,0,16.81,8,0,20
16,4,0,1,11.07,0,11.07,9,0,20
17,4,0,2,11.41,0,11.41,10,0,20
18,3,0,3,23.48,0,23.48,11,0,20
19,5,0,3,20.02,0,20.02,12,0,20
20,4,0,3,15.79,0,15.79,13,0,20
