idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,5.5,0,5.5,0,0,20
2,5,0,1,19.83,0,19.83,0,1,20
3,5,0,2,23.73,0,23.73,0,1,20
4,1,0,0,21.74,0,21.74,1,0,20
5,2,0,0,14.96,0,14.96,2,0,20
6,3,0,0,5.14,0,5.14,3,0,20
7,2,0,1,21.59,0,21.59,4,0,20
8,3,0,1,11.96,0,11.96,5,0,20
9,4,0,0,10.64,0,10.64,6,0,20
10,6,0,0,10.11,0,10.11,7,0,20
11,3,0,2,12.67,0,12.67,8,0,20
12,1,0,1,22.76,0,22.76,9,0,20
13,3,0,3,15.05,0,15.05,10,0,20
14,4,0,1,16.94,0,16.94,11,0,20
15,6,0,1,13.74,0,13.74,12,0,20
16,4,0,2,18.16,0,18.16,13,0,20
17,2,0,2,22.58,0,22.58,14,0,20
18,6,0,2,13.94,0,13.94,15,0,20
19,1,0,2,23.1,0,23.1,16,0,20
20,6,0,3,12.13,0,12.13,17,0,20
