Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1243.890015, 0.007787, 110.843292, 0.023642, -0.026626, -0.002683, 15.140000, 0, 0, 0.000000, 0
2, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 289.608124, 0.051268, 140.800980, -18.026106, -0.012761, 0.004225, 22.520000, 0, 0, 0.000000, 0
3, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.515991, -0.039340, 110.881721, -0.001272, -0.006357, -0.000627, 17.719999, 0, 0, 0.000000, 0
4, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 362.346222, 0.139066, 350.213531, -17.877733, -0.082685, 0.019906, 12.630000, 0, 0, 0.000000, 0
5, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 430.579498, 0.299126, 561.134155, -17.988091, -0.087182, 0.009757, 23.370001, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1562.419067, -11.799905, 332.498138, 0.013535, 179.863968, 179.999924, 10.610000, 0, 0, 1.000000, 1
7, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 536.112244, -0.116384, 140.113388, -17.744040, -0.034503, 0.008787, 5.120000, 0, 0, 2.000000, 2
8, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 603.339417, -0.113218, 351.240204, -17.562193, -0.083464, 0.033470, 13.100000, 0, 0, 3.000000, 3
9, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 795.516846, -0.377104, 110.647568, 0.111363, -0.092821, -0.002820, 12.690000, 0, 0, 4.000000, 4
10, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1034.083008, 0.668560, 277.844849, -57.483322, 179.903259, -179.936966, 14.570000, 0, 0, 5.000000, 5
