idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,22.66,0,22.66,0,0,20
2,1,0,0,11.56,0,11.56,0,0,20
3,1,0,1,12.26,0,12.26,0,1,20
4,1,0,4,23.31,0,23.31,0,1,20
5,1,0,3,19.63,0,19.63,0,1,20
6,2,0,0,10.13,0,10.13,0,0,20
7,5,0,1,15.43,0,15.43,0,0,20
8,5,0,2,5.36,0,5.36,0,0,20
9,2,0,3,14.03,0,14.03,0,1,20
10,1,0,2,16.23,0,16.23,0,1,20
11,2,0,1,10.36,0,10.36,0,1,20
12,2,0,4,15.76,0,15.76,0,1,20
13,2,0,2,12.44,0,12.44,0,1,20
14,5,0,4,9.56,0,9.56,0,1,20
15,5,0,3,9.01,0,9.01,0,0,20
16,3,0,0,12.07,0,12.07,1,0,20
17,3,0,1,21.98,0,21.98,2,0,20
18,4,0,0,8.91,0,8.91,3,0,20
19,3,0,2,23.98,0,23.98,4,0,20
20,6,0,0,8.03,0,8.03,5,0,20
21,4,0,1,15.23,0,15.23,6,0,20
22,6,0,1,8.42,0,8.42,7,0,20
23,6,0,2,5.38,0,5.38,8,0,20
24,6,0,3,13.77,0,13.77,9,0,20
25,4,0,2,21.98,0,21.98,10,0,20
