idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,20.07,0,20.07,0,0,20
2,4,0,0,7.96,0,7.96,0,0,20
3,5,0,3,22.93,0,22.93,0,1,20
4,5,0,0,20.05,0,20.05,0,0,20
5,3,0,1,16.52,0,16.52,0,0,20
6,2,0,0,16.6,0,16.6,0,0,20
7,5,0,2,22.18,0,22.18,0,1,20
8,5,0,1,19.48,0,19.48,0,0,20
9,1,0,0,8.0,0,8.0,0,0,20
10,2,0,1,12.43,0,12.43,0,0,20
11,5,0,4,23.62,0,23.62,0,1,20
12,1,0,2,12.19,0,12.19,0,1,20
13,1,0,4,13.91,0,13.91,0,1,20
14,1,0,3,13.88,0,13.88,0,1,20
15,1,0,1,8.64,0,8.64,0,0,20
16,4,0,1,8.76,0,8.76,1,0,20
17,3,0,2,21.14,0,21.14,2,0,20
18,2,0,2,20.08,0,20.08,3,0,20
19,4,0,2,9.52,0,9.52,4,0,20
20,4,0,3,12.57,0,12.57,5,0,20
21,4,0,4,15.98,0,15.98,6,0,20
22,6,0,0,5.78,0,5.78,7,0,20
23,6,0,1,10.25,0,10.25,8,0,20
24,6,0,2,12.23,0,12.23,9,0,20
25,6,0,3,11.9,0,11.9,10,0,20
