idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,6.98,0,6.98,0,1,20
2,6,0,0,21.08,0,21.08,0,0,20
3,2,0,0,14.64,0,14.64,0,0,20
4,3,0,0,8.86,0,8.86,0,1,20
5,2,0,1,22.8,0,22.8,0,0,20
6,5,0,0,17.96,0,17.96,0,1,20
7,1,0,1,5.29,0,5.29,0,1,20
8,3,0,1,9.83,0,9.83,1,0,20
9,2,0,2,22.98,0,22.98,2,0,20
10,5,0,1,18.99,0,18.99,3,0,20
11,1,0,2,12.72,0,12.72,4,0,20
12,1,0,3,17.31,0,17.31,5,0,20
13,4,0,0,9.09,0,9.09,6,0,20
14,4,0,1,8.0,0,8.0,7,0,20
15,1,0,4,17.85,0,17.85,8,0,20
16,3,0,2,16.9,0,16.9,9,0,20
17,6,0,1,6.49,0,6.49,10,0,20
18,4,0,2,10.27,0,10.27,11,0,20
19,5,0,2,20.71,0,20.71,12,0,20
20,5,0,3,22.38,0,22.38,13,0,20
21,4,0,3,15.95,0,15.95,14,0,20
22,6,0,2,6.25,0,6.25,15,0,20
23,6,0,3,9.28,0,9.28,16,0,20
24,6,0,4,13.3,0,13.3,17,0,20
25,5,0,4,22.85,0,22.85,18,0,20
