idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,13.97,0,13.97,0,0,20
2,4,0,0,13.56,0,13.56,0,0,20
3,2,0,1,11.63,0,11.63,0,1,20
4,6,0,0,9.34,0,9.34,0,0,20
5,2,0,0,8.78,0,8.78,0,0,20
6,3,0,0,7.65,0,7.65,0,1,20
7,5,0,0,5.79,0,5.79,0,0,20
8,1,0,1,18.08,0,18.08,1,0,20
9,1,0,2,19.29,0,19.29,2,0,20
10,2,0,2,11.94,0,11.94,3,0,20
11,1,0,3,23.14,0,23.14,4,0,20
12,4,0,1,19.87,0,19.87,5,0,20
13,1,0,4,22.23,0,22.23,6,0,20
14,4,0,2,19.56,0,19.56,7,0,20
15,6,0,1,16.2,0,16.2,8,0,20
16,3,0,1,14.13,0,14.13,9,0,20
17,3,0,2,13.87,0,13.87,10,0,20
18,6,0,2,15.57,0,15.57,11,0,20
19,3,0,3,14.82,0,14.82,12,0,20
20,3,0,4,15.66,0,15.66,13,0,20
21,5,0,1,23.29,0,23.29,14,0,20
22,5,0,2,5.52,0,5.52,15,0,20
23,6,0,3,22.95,0,22.95,16,0,20
24,5,0,3,14.46,0,14.46,17,0,20
25,6,0,4,23.94,0,23.94,18,0,20
