idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,19.69,0,19.69,0,0,20
2,4,0,0,14.93,0,14.93,0,0,20
3,2,0,0,23.33,0,23.33,0,0,20
4,3,0,0,8.94,0,8.94,0,0,20
5,2,0,1,16.79,0,16.79,0,0,20
6,6,0,0,15.95,0,15.95,0,0,20
7,2,0,2,17.45,0,17.45,0,0,20
8,5,0,1,23.77,0,23.77,1,0,20
9,1,0,0,11.95,0,11.95,2,0,20
10,4,0,1,20.37,0,20.37,3,0,20
11,6,0,1,15.74,0,15.74,4,0,20
12,6,0,2,18.74,0,18.74,5,0,20
13,1,0,1,13.61,0,13.61,6,0,20
14,3,0,1,11.83,0,11.83,7,0,20
15,1,0,2,6.88,0,6.88,8,0,20
16,1,0,3,5.18,0,5.18,9,0,20
17,3,0,2,14.11,0,14.11,10,0,20
18,3,0,3,13.04,0,13.04,11,0,20
19,1,0,4,12.93,0,12.93,12,0,20
20,6,0,3,23.45,0,23.45,13,0,20
21,4,0,2,12.21,0,12.21,14,0,20
22,5,0,2,10.31,0,10.31,15,0,20
23,2,0,3,8.02,0,8.02,16,0,20
24,5,0,3,16.33,0,16.33,17,0,20
25,4,0,3,6.25,0,6.25,18,0,20
