idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,1,22.82,0,22.82,0,1,20
2,1,0,0,22.48,0,22.48,0,0,20
3,3,0,1,12.35,0,12.35,0,1,20
4,3,0,4,13.54,0,13.54,0,1,20
5,3,0,2,12.76,0,12.76,0,1,20
6,3,0,3,12.78,0,12.78,0,1,20
7,3,0,0,6.42,0,6.42,0,1,20
8,2,0,0,5.93,0,5.93,1,0,20
9,2,0,1,15.24,0,15.24,2,0,20
10,4,0,0,9.87,0,9.87,3,0,20
11,2,0,2,19.06,0,19.06,4,0,20
12,2,0,3,22.58,0,22.58,5,0,20
13,4,0,1,11.54,0,11.54,6,0,20
14,4,0,2,19.46,0,19.46,7,0,20
15,5,0,0,11.23,0,11.23,8,0,20
16,6,0,0,10.6,0,10.6,9,0,20
17,5,0,1,17.69,0,17.69,10,0,20
18,6,0,1,6.27,0,6.27,11,0,20
19,6,0,2,11.12,0,11.12,12,0,20
20,6,0,3,10.22,0,10.22,13,0,20
21,5,0,2,13.47,0,13.47,14,0,20
22,4,0,3,21.44,0,21.44,15,0,20
23,5,0,3,15.1,0,15.1,16,0,20
24,6,0,4,9.06,0,9.06,17,0,20
25,5,0,4,18.98,0,18.98,18,0,20
