idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,4,22.03,0,22.03,0,1,20
2,4,0,1,23.65,0,23.65,0,1,20
3,4,0,0,6.1,0,6.1,0,0,20
4,3,0,2,10.16,0,10.16,0,1,20
5,3,0,0,7.41,0,7.41,0,0,20
6,3,0,3,15.75,0,15.75,0,1,20
7,3,0,1,9.75,0,9.75,0,1,20
8,1,0,0,22.07,0,22.07,1,0,20
9,2,0,0,18.47,0,18.47,2,0,20
10,5,0,0,6.42,0,6.42,3,0,20
11,2,0,1,20.66,0,20.66,4,0,20
12,5,0,1,9.11,0,9.11,5,0,20
13,5,0,2,12.61,0,12.61,6,0,20
14,6,0,0,11.49,0,11.49,7,0,20
15,6,0,1,6.23,0,6.23,8,0,20
16,6,0,2,10.71,0,10.71,9,0,20
17,5,0,3,13.83,0,13.83,10,0,20
18,6,0,3,10.93,0,10.93,11,0,20
19,2,0,2,21.09,0,21.09,12,0,20
20,6,0,4,6.41,0,6.41,13,0,20
21,5,0,4,10.99,0,10.99,14,0,20
22,1,0,1,23.11,0,23.11,15,0,20
23,2,0,3,16.1,0,16.1,16,0,20
24,2,0,4,7.34,0,7.34,17,0,20
25,1,0,2,17.69,0,17.69,18,0,20
