idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,10.61,0,10.61,0,0,20
2,3,0,1,15.84,0,15.84,0,0,20
3,6,0,0,20.74,0,20.74,0,0,20
4,3,0,2,10.03,0,10.03,0,0,20
5,3,0,3,10.4,0,10.4,0,1,20
6,6,0,1,23.78,0,23.78,0,0,20
7,3,0,4,14.49,0,14.49,0,1,20
8,1,0,0,20.5,0,20.5,1,0,20
9,1,0,1,22.32,0,22.32,2,0,20
10,2,0,0,16.06,0,16.06,3,0,20
11,4,0,0,6.01,0,6.01,4,0,20
12,5,0,0,5.75,0,5.75,5,0,20
13,4,0,1,7.17,0,7.17,6,0,20
14,4,0,2,10.09,0,10.09,7,0,20
15,2,0,1,19.19,0,19.19,8,0,20
16,5,0,1,5.57,0,5.57,9,0,20
17,2,0,2,21.05,0,21.05,10,0,20
18,4,0,3,11.16,0,11.16,11,0,20
19,2,0,3,22.06,0,22.06,12,0,20
20,5,0,2,5.35,0,5.35,13,0,20
21,5,0,3,11.04,0,11.04,14,0,20
22,5,0,4,9.65,0,9.65,15,0,20
23,4,0,4,12.8,0,12.8,16,0,20
24,2,0,4,5.12,0,5.12,17,0,20
25,1,0,2,8.34,0,8.34,18,0,20
