idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,16.6,0,16.6,0,0,20
2,3,0,0,13.76,0,13.76,0,0,20
3,3,0,3,17.6,0,17.6,0,1,20
4,3,0,2,17.56,0,17.56,0,1,20
5,6,0,1,13.24,0,13.24,0,0,20
6,6,0,2,10.84,0,10.84,0,0,20
7,3,0,1,15.68,0,15.68,0,1,20
8,1,0,0,10.12,0,10.12,1,0,20
9,1,0,1,13.65,0,13.65,2,0,20
10,2,0,0,22.12,0,22.12,3,0,20
11,1,0,2,21.97,0,21.97,4,0,20
12,4,0,0,9.69,0,9.69,5,0,20
13,4,0,1,13.94,0,13.94,6,0,20
14,5,0,0,10.15,0,10.15,7,0,20
15,5,0,1,13.4,0,13.4,8,0,20
16,2,0,1,22.55,0,22.55,9,0,20
17,6,0,3,7.5,0,7.5,10,0,20
18,4,0,2,20.58,0,20.58,11,0,20
19,5,0,2,17.07,0,17.07,12,0,20
20,6,0,4,12.24,0,12.24,13,0,20
21,2,0,2,23.04,0,23.04,14,0,20
22,5,0,3,14.5,0,14.5,15,0,20
23,5,0,4,15.89,0,15.89,16,0,20
24,3,0,4,12.93,0,12.93,17,0,20
25,4,0,3,19.11,0,19.11,18,0,20
