idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,17.63,0,17.63,0,0,20
2,6,0,0,12.28,0,12.28,0,0,20
3,4,0,0,9.26,0,9.26,0,0,20
4,4,0,1,22.06,0,22.06,0,0,20
5,1,0,0,5.62,0,5.62,0,1,20
6,2,0,0,8.01,0,8.01,1,0,20
7,2,0,1,9.53,0,9.53,2,0,20
8,5,0,1,19.7,0,19.7,3,0,20
9,1,0,1,9.85,0,9.85,4,0,20
10,1,0,2,10.74,0,10.74,5,0,20
11,3,0,0,8.34,0,8.34,6,0,20
12,6,0,1,13.52,0,13.52,7,0,20
13,3,0,1,5.7,0,5.7,8,0,20
14,5,0,2,20.75,0,20.75,9,0,20
15,3,0,2,5.03,0,5.03,10,0,20
16,3,0,3,5.73,0,5.73,11,0,20
17,6,0,2,14.98,0,14.98,12,0,20
18,1,0,3,13.54,0,13.54,13,0,20
19,2,0,2,6.44,0,6.44,14,0,20
20,2,0,3,5.13,0,5.13,15,0,20
21,6,0,3,19.71,0,19.71,16,0,20
22,6,0,4,19.63,0,19.63,17,0,20
23,2,0,4,6.3,0,6.3,18,0,20
