idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,1,12.14,0,12.14,0,1,20
2,2,0,0,19.71,0,19.71,0,0,20
3,3,0,0,17.1,0,17.1,0,0,20
4,6,0,0,23.65,0,23.65,0,0,20
5,1,0,0,17.04,0,17.04,0,0,20
6,3,0,1,6.55,0,6.55,0,0,20
7,3,0,4,15.5,0,15.5,0,1,20
8,3,0,3,13.62,0,13.62,0,1,20
9,1,0,1,19.84,0,19.84,0,0,20
10,3,0,2,10.0,0,10.0,0,0,20
11,1,0,2,16.89,0,16.89,0,0,20
12,2,0,1,17.89,0,17.89,0,0,20
13,5,0,0,5.76,0,5.76,0,1,20
14,6,0,1,23.66,0,23.66,0,0,20
15,2,0,2,19.66,0,19.66,0,1,20
16,4,0,0,7.73,0,7.73,1,0,20
17,2,0,3,23.48,0,23.48,2,0,20
18,5,0,2,15.98,0,15.98,3,0,20
19,4,0,1,10.29,0,10.29,4,0,20
20,4,0,2,12.82,0,12.82,5,0,20
21,4,0,3,10.63,0,10.63,6,0,20
22,1,0,3,18.18,0,18.18,7,0,20
23,1,0,4,18.81,0,18.81,8,0,20
