Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 261.224609, -0.021158, 122.563904, -5.305067, -0.008319, -0.010538, 7.140000, 0, 7.140000, 0, 0, 0
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 503.907318, -0.053827, 117.685890, -2.710480, -0.007778, 0.010511, 11.290000, 0, 11.290000, 0, 0, 0
3, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 514.998413, -0.059301, 343.489227, -2.506830, -0.010161, -0.022268, 23.120001, 0, 23.120001, 0, 0, 0
4, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 996.078979, 0.002929, 112.894402, -0.248802, -0.000284, -0.000030, 18.889999, 0, 18.889999, 0, 0, 0
5, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 996.895996, -0.001033, 338.559540, -0.274372, -0.000091, -0.005328, 20.299999, 0, 20.299999, 0, 0, 0
6, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.531433, 0.026664, 112.581985, -0.300245, -0.005453, -0.003502, 6.120000, 0, 6.120000, 0, 0, 0
7, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 281.126648, -0.088539, 347.652557, -5.174396, -0.007829, -0.028842, 14.820000, 0, 14.820000, 0, 0, 0
8, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.841553, -0.049277, 112.205765, 0.260015, 0.000183, -0.042568, 5.970000, 0, 5.970000, 0, 0, 0
9, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 997.858459, -0.033569, 564.333313, -0.273229, 0.000240, -0.012754, 20.549999, 0, 20.549999, 0, 0, 0
10, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 306.429596, -0.175437, 577.446533, -7.770455, -0.004355, -0.039490, 16.830000, 0, 16.830000, 0, 0, 0
11, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 998.869324, -0.099448, 790.261597, -0.237896, 0.000479, -0.020625, 21.030001, 0, 21.030001, 0, 0, 0
12, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1000.199646, -0.215440, 1016.406372, -0.251724, 0.000985, -0.038364, 22.780001, 0, 22.780001, 0, 0, 0
13, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1243.271240, -0.368670, 337.409241, 0.659960, -0.000249, -0.122977, 8.270000, 0, 8.270000, 0, 0, 0
14, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1240.328125, -0.939266, 563.202271, 0.847090, -0.000640, -0.162598, 20.809999, 0, 20.809999, 0, 0, 0
15, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1236.791138, -1.623008, 789.159546, 0.942931, -0.000906, -0.181654, 21.870001, 0, 21.870001, 0, 0, 0
16, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 338.141418, -0.482343, 801.391418, -7.777055, 0.138499, -0.069107, 18.750000, 0, 18.750000, 0, 0, 0
17, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 749.130005, -0.038326, 338.029785, 0.185231, -0.011063, -0.048408, 6.860000, 0, 6.860000, 0, 0, 0
18, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 747.493347, -0.199063, 564.849670, 1.010672, -0.014909, -0.046604, 11.260000, 0, 11.260000, 0, 0, 0
19, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1232.962036, -2.360346, 1015.279114, 0.988234, -0.001037, -0.191102, 23.940001, 0, 23.940001, 0, 0, 0
20, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.972534, -0.010982, 112.871742, 0.020222, -0.000009, -0.011645, 7.380000, 0, 7.380000, 0, 0, 0
21, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.748047, -0.089076, 338.883057, 0.117991, -0.000102, -0.028903, 14.770000, 0, 14.770000, 0, 0, 0
22, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.189148, -0.440236, 791.038391, 1.010215, -0.046585, -0.057547, 18.510000, 0, 18.510000, 0, 0, 0
23, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.221313, -0.216374, 565.053833, 0.146207, -0.000113, -0.034887, 19.889999, 0, 19.889999, 0, 0, 0
