Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.777832, 0.000821, 112.488693, 0.315055, -0.000107, -0.000724, 6.350000, 0, 6.350000, 0, 0, 0
2, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.947144, -0.012020, 112.915184, 0.060461, -0.000020, -0.010466, 14.730000, 0, 14.730000, 0, 0, 0
3, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 262.452545, -0.057267, 123.577934, -5.857426, 0.004028, -0.012193, 8.770000, 0, 8.770000, 0, 0, 0
4, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.552856, -0.090443, 338.880127, 0.163223, -0.000062, -0.030828, 20.209999, 0, 20.209999, 0, 0, 0
5, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1243.200317, -0.081944, 338.304291, 0.499102, -0.000037, -0.046364, 14.370000, 0, 14.370000, 0, 0, 0
6, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 504.961212, -0.048934, 119.224998, -3.623315, 0.018155, -0.001860, 6.840000, 0, 6.840000, 0, 0, 0
7, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 285.481415, -0.073669, 348.237579, -5.796529, 0.008906, 0.001496, 12.970000, 0, 12.970000, 0, 0, 0
8, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 305.327881, -0.044223, 576.673218, -4.198724, 0.009185, 0.009914, 22.010000, 0, 22.010000, 0, 0, 0
9, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 996.260986, -0.028120, 112.746170, -0.462862, 0.007786, 0.000854, 9.650000, 0, 9.650000, 0, 0, 0
10, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1241.040283, -0.300747, 564.314331, 0.587307, -0.000031, -0.066321, 21.730000, 0, 21.730000, 0, 0, 0
11, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 520.117676, -0.093030, 344.617004, -3.727314, -0.007652, 0.038708, 8.270000, 0, 8.270000, 0, 0, 0
12, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 535.378784, -0.054945, 569.933960, -3.625530, 0.013385, -0.017763, 8.320000, 0, 8.320000, 0, 0, 0
13, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.782837, -0.241318, 564.932922, 0.235982, -0.000115, -0.045448, 20.520000, 0, 20.520000, 0, 0, 0
14, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1491.774902, -0.435814, 791.101746, 0.266374, -0.000130, -0.052266, 21.480000, 0, 21.480000, 0, 0, 0
15, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 748.908081, -0.119210, 113.919167, -1.633488, 0.036837, -0.023325, 5.300000, 0, 5.300000, 0, 0, 0
16, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 756.570740, -0.075116, 336.947174, -2.541985, 0.042843, 0.067225, 6.540000, 0, 6.540000, 0, 0, 0
17, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 766.488281, 0.205521, 562.416443, -2.477182, 0.012549, 0.033265, 13.740000, 0, 13.740000, 0, 0, 0
18, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 776.371948, 0.358881, 788.342468, -2.576853, 0.011796, -0.004014, 17.250000, 0, 17.250000, 0, 0, 0
19, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 547.623901, -0.309057, 798.362488, -2.588180, 0.009855, -0.018852, 8.980000, 0, 8.980000, 0, 0, 0
20, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 787.757446, 0.336822, 1014.360962, -2.663192, -0.045490, 0.002518, 19.129999, 0, 19.129999, 0, 0, 0
21, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1238.625977, -0.578683, 790.464417, 0.625496, -0.000049, -0.074774, 22.530001, 0, 22.530001, 0, 0, 0
22, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 998.031128, -0.095125, 338.552582, -0.420655, 0.011932, -0.001405, 16.809999, 0, 16.809999, 0, 0, 0
23, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 999.734619, -0.152866, 564.587219, -0.302757, 0.014015, -0.001935, 22.510000, 0, 22.510000, 0, 0, 0
