Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.984253, -0.015018, 112.859291, -0.140420, 0.027536, -0.024375, 8.480000, 0, 8.480000, 0, 0, 0
2, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 262.140930, -0.119229, 122.210686, -5.481692, 0.040495, -0.030098, 6.090000, 0, 6.090000, 0, 0, 0
3, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 282.945282, -0.309711, 346.912109, -4.881872, 0.040220, -0.094884, 10.190000, 0, 10.190000, 0, 0, 0
4, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.984741, -0.006297, 113.085785, 0.021315, 0.000004, -0.006956, 18.889999, 0, 18.889999, 0, 0, 0
5, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.843384, -0.050894, 339.200226, 0.066501, -0.000019, -0.016508, 19.969999, 0, 19.969999, 0, 0, 0
6, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 301.616211, -0.605083, 572.679138, -4.435585, 0.050807, -0.081544, 16.559999, 0, 16.559999, 0, 0, 0
7, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.952515, -0.011343, 112.950905, 0.055733, -0.000009, -0.009420, 13.320000, 0, 13.320000, 0, 0, 0
8, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 504.377167, 0.021290, 118.522560, -3.380272, -0.051895, -0.030331, 5.180000, 0, 5.180000, 0, 0, 0
9, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 996.411804, -0.132275, 338.605927, -0.090565, 0.050421, -0.044807, 11.630000, 0, 11.630000, 0, 0, 0
10, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 518.463928, -0.374259, 343.942474, -3.427039, 0.001308, -0.091415, 7.990000, 0, 7.990000, 0, 0, 0
11, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 318.868988, -0.847800, 798.679749, -4.167647, 0.056782, -0.102200, 16.610001, 0, 16.610001, 0, 0, 0
12, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 336.014160, -1.243651, 1024.130005, -4.325592, 0.033288, -0.117439, 21.080000, 0, 21.080000, 0, 0, 0
13, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 996.847900, -0.335822, 564.558716, 0.056792, 0.062455, -0.068017, 12.780000, 0, 12.780000, 0, 0, 0
14, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.582397, -0.085239, 338.905121, 0.159124, -0.000056, -0.029624, 15.150000, 0, 15.150000, 0, 0, 0
15, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.817749, -0.234391, 564.935730, 0.240570, -0.000118, -0.045826, 15.460000, 0, 15.460000, 0, 0, 0
16, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.540527, -0.125084, 565.386230, 0.081788, -0.000027, -0.020143, 21.760000, 0, 21.760000, 0, 0, 0
17, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.788696, -0.431401, 791.102539, 0.271816, -0.000138, -0.053131, 19.379999, 0, 19.379999, 0, 0, 0
18, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 750.455872, -0.119238, 115.487083, -1.924402, 0.013166, -0.004089, 8.180000, 0, 8.180000, 0, 0, 0
19, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 532.727295, -0.933364, 569.483765, -3.234872, 0.050921, -0.124939, 9.140000, 0, 9.140000, 0, 0, 0
20, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 995.076782, -0.212969, 791.115051, 0.321625, 0.249066, -0.060458, 17.860001, 0, 17.860001, 0, 0, 0
21, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 758.483887, -0.496212, 340.494385, -1.690970, 0.045597, -0.000594, 8.440000, 0, 8.440000, 0, 0, 0
22, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 548.546631, -1.710010, 796.617126, -4.065331, 0.031174, -0.147403, 8.190000, 0, 8.190000, 0, 0, 0
23, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 765.361572, -0.742852, 566.150879, -1.147532, 0.054961, -0.004475, 12.070000, 0, 12.070000, 0, 0, 0
