idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,18.43,0,18.43,1,0,20
2,4,0,0,11.34,0,11.34,2,0,20
3,4,0,1,15.42,0,15.42,3,0,20
4,1,0,0,12.61,0,12.61,4,0,20
5,2,0,0,13.34,0,13.34,5,0,20
6,3,0,0,5.47,0,5.47,6,0,20
7,6,0,1,20.47,0,20.47,7,0,20
8,3,0,1,6.89,0,6.89,8,0,20
9,4,0,2,16.74,0,16.74,9,0,20
10,3,0,2,10.18,0,10.18,10,0,20
11,1,0,1,21.54,0,21.54,11,0,20
12,5,0,0,9.08,0,9.08,12,0,20
13,5,0,1,17.15,0,17.15,13,0,20
14,1,0,2,22.86,0,22.86,14,0,20
15,4,0,3,16.77,0,16.77,15,0,20
16,2,0,1,8.75,0,8.75,16,0,20
17,6,0,2,19.78,0,19.78,17,0,20
18,3,0,3,14.44,0,14.44,18,0,20
19,6,0,3,21.83,0,21.83,19,0,20
20,5,0,2,21.48,0,21.48,20,0,20
21,2,0,2,7.62,0,7.62,21,0,20
22,3,0,4,16.14,0,16.14,22,0,20
23,1,0,3,7.72,0,7.72,23,0,20
24,1,0,4,9.93,0,9.93,24,0,20
25,2,0,3,6.16,0,6.16,25,0,20
26,4,0,4,17.61,0,17.61,26,0,20
27,5,0,3,15.03,0,15.03,27,0,20
