idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,18.47,0,18.47,1,0,20
2,1,0,1,20.45,0,20.45,2,0,20
3,2,0,0,8.3,0,8.3,3,0,20
4,2,0,1,12.58,0,12.58,4,0,20
5,3,0,0,9.01,0,9.01,5,0,20
6,4,0,0,6.03,0,6.03,6,0,20
7,2,0,2,16.48,0,16.48,7,0,20
8,4,0,1,8.42,0,8.42,8,0,20
9,3,0,1,13.94,0,13.94,9,0,20
10,4,0,2,12.71,0,12.71,10,0,20
11,5,0,0,12.41,0,12.41,11,0,20
12,1,0,2,21.14,0,21.14,12,0,20
13,6,0,0,8.61,0,8.61,13,0,20
14,6,0,1,8.45,0,8.45,14,0,20
15,2,0,3,17.17,0,17.17,15,0,20
16,2,0,4,21.11,0,21.11,16,0,20
17,6,0,2,9.29,0,9.29,17,0,20
18,5,0,1,6.55,0,6.55,18,0,20
19,5,0,2,7.37,0,7.37,19,0,20
20,5,0,3,8.91,0,8.91,20,0,20
21,1,0,3,21.92,0,21.92,21,0,20
22,3,0,2,17.19,0,17.19,22,0,20
23,3,0,3,21.9,0,21.9,23,0,20
24,4,0,3,15.95,0,15.95,24,0,20
25,5,0,4,7.08,0,7.08,25,0,20
26,6,0,3,10.33,0,10.33,26,0,20
27,6,0,4,15.54,0,15.54,27,0,20
