idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,23.5,0,23.5,1,0,20
2,2,0,0,22.35,0,22.35,2,0,20
3,3,0,0,21.96,0,21.96,3,0,20
4,4,0,0,8.03,0,8.03,4,0,20
5,5,0,0,5.67,0,5.67,5,0,20
6,4,0,1,10.61,0,10.61,6,0,20
7,4,0,2,20.55,0,20.55,7,0,20
8,5,0,1,9.68,0,9.68,8,0,20
9,5,0,2,14.09,0,14.09,9,0,20
10,6,0,0,10.91,0,10.91,10,0,20
11,6,0,1,9.48,0,9.48,11,0,20
12,5,0,3,18.94,0,18.94,12,0,20
13,6,0,2,16.74,0,16.74,13,0,20
14,6,0,3,10.48,0,10.48,14,0,20
15,2,0,1,22.58,0,22.58,15,0,20
16,6,0,4,11.31,0,11.31,16,0,20
17,4,0,3,21.38,0,21.38,17,0,20
18,5,0,4,14.24,0,14.24,18,0,20
19,4,0,4,11.44,0,11.44,19,0,20
20,3,0,1,15.03,0,15.03,20,0,20
21,3,0,2,11.34,0,11.34,21,0,20
22,3,0,3,5.34,0,5.34,22,0,20
23,3,0,4,16.52,0,16.52,23,0,20
24,2,0,2,20.64,0,20.64,24,0,20
25,2,0,3,8.12,0,8.12,25,0,20
26,2,0,4,22.64,0,22.64,26,0,20
27,1,0,1,20.34,0,20.34,27,0,20
