idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,11.49,0,11.49,1,0,20
2,1,0,1,19.92,0,19.92,2,0,20
3,2,0,0,23.24,0,23.24,3,0,20
4,3,0,0,9.07,0,9.07,4,0,20
5,4,0,0,5.63,0,5.63,5,0,20
6,1,0,2,22.0,0,22.0,6,0,20
7,3,0,1,21.99,0,21.99,7,0,20
8,3,0,2,22.59,0,22.59,8,0,20
9,4,0,1,13.15,0,13.15,9,0,20
10,4,0,2,20.27,0,20.27,10,0,20
11,5,0,0,11.96,0,11.96,11,0,20
12,6,0,0,6.6,0,6.6,12,0,20
13,6,0,1,10.14,0,10.14,13,0,20
14,5,0,1,14.85,0,14.85,14,0,20
15,4,0,3,21.8,0,21.8,15,0,20
16,5,0,2,16.06,0,16.06,16,0,20
17,2,0,1,23.49,0,23.49,17,0,20
18,5,0,3,17.24,0,17.24,18,0,20
19,2,0,2,23.82,0,23.82,19,0,20
20,6,0,2,12.86,0,12.86,20,0,20
21,6,0,3,12.45,0,12.45,21,0,20
22,5,0,4,18.98,0,18.98,22,0,20
23,6,0,4,8.16,0,8.16,23,0,20
24,3,0,3,23.36,0,23.36,24,0,20
25,4,0,4,9.36,0,9.36,25,0,20
26,1,0,3,10.09,0,10.09,26,0,20
27,1,0,4,22.21,0,22.21,27,0,20
