idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,16.23,0,16.23,1,0,20
2,1,0,1,21.3,0,21.3,2,0,20
3,2,0,0,21.21,0,21.21,3,0,20
4,3,0,0,12.75,0,12.75,4,0,20
5,4,0,0,5.24,0,5.24,5,0,20
6,4,0,1,5.4,0,5.4,6,0,20
7,3,0,1,14.21,0,14.21,7,0,20
8,4,0,2,14.2,0,14.2,8,0,20
9,3,0,2,17.79,0,17.79,9,0,20
10,5,0,0,13.33,0,13.33,10,0,20
11,5,0,1,13.38,0,13.38,11,0,20
12,4,0,3,14.29,0,14.29,12,0,20
13,3,0,3,19.41,0,19.41,13,0,20
14,5,0,2,13.47,0,13.47,14,0,20
15,1,0,2,21.65,0,21.65,15,0,20
16,2,0,1,22.21,0,22.21,16,0,20
17,6,0,0,12.19,0,12.19,17,0,20
18,2,0,2,22.82,0,22.82,18,0,20
19,2,0,3,22.97,0,22.97,19,0,20
20,6,0,1,5.31,0,5.31,20,0,20
21,6,0,2,11.6,0,11.6,21,0,20
22,4,0,4,16.0,0,16.0,22,0,20
23,6,0,3,12.57,0,12.57,23,0,20
24,5,0,3,15.52,0,15.52,24,0,20
25,6,0,4,9.18,0,9.18,25,0,20
26,1,0,3,22.7,0,22.7,26,0,20
27,5,0,4,7.81,0,7.81,27,0,20
