idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,9.46,0,9.46,1,0,20
2,2,0,0,8.45,0,8.45,2,0,20
3,1,0,1,13.95,0,13.95,3,0,20
4,1,0,2,14.39,0,14.39,4,0,20
5,3,0,0,7.84,0,7.84,5,0,20
6,2,0,1,22.76,0,22.76,6,0,20
7,3,0,1,9.45,0,9.45,7,0,20
8,4,0,0,7.85,0,7.85,8,0,20
9,1,0,3,20.36,0,20.36,9,0,20
10,3,0,2,12.84,0,12.84,10,0,20
11,3,0,3,16.7,0,16.7,11,0,20
12,4,0,1,9.21,0,9.21,12,0,20
13,4,0,2,13.05,0,13.05,13,0,20
14,3,0,4,19.68,0,19.68,14,0,20
15,4,0,3,16.85,0,16.85,15,0,20
16,5,0,0,11.34,0,11.34,16,0,20
17,6,0,0,11.05,0,11.05,17,0,20
18,4,0,4,17.73,0,17.73,18,0,20
19,6,0,1,10.11,0,10.11,19,0,20
20,5,0,1,14.13,0,14.13,20,0,20
21,5,0,2,21.22,0,21.22,21,0,20
22,6,0,2,10.55,0,10.55,22,0,20
23,6,0,3,20.86,0,20.86,23,0,20
24,6,0,4,11.64,0,11.64,24,0,20
25,2,0,2,23.1,0,23.1,25,0,20
26,1,0,4,10.81,0,10.81,26,0,20
27,5,0,3,6.4,0,6.4,27,0,20
