idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,8.63,0,8.63,1,0,20
2,2,0,0,17.67,0,17.67,2,0,20
3,3,0,0,13.4,0,13.4,3,0,20
4,6,0,0,22.38,0,22.38,4,0,20
5,4,0,0,12.45,0,12.45,5,0,20
6,5,0,0,15.85,0,15.85,6,0,20
7,2,0,1,19.86,0,19.86,7,0,20
8,6,0,1,23.02,0,23.02,8,0,20
9,1,0,1,10.25,0,10.25,9,0,20
10,1,0,2,11.85,0,11.85,10,0,20
11,6,0,2,21.8,0,21.8,11,0,20
12,3,0,1,18.49,0,18.49,12,0,20
13,4,0,1,6.8,0,6.8,13,0,20
14,4,0,2,6.16,0,6.16,14,0,20
15,2,0,2,23.17,0,23.17,15,0,20
16,1,0,3,16.31,0,16.31,16,0,20
17,3,0,2,21.43,0,21.43,17,0,20
18,5,0,1,5.56,0,5.56,18,0,20
19,4,0,3,7.87,0,7.87,19,0,20
20,1,0,4,14.81,0,14.81,20,0,20
