idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,8.05,0,8.05,0,0,20
2,6,0,3,10.0,0,10.0,0,1,20
3,4,0,1,17.39,0,17.39,0,0,20
4,1,0,0,22.88,0,22.88,0,0,20
5,6,0,0,5.05,0,5.05,0,0,20
6,4,0,2,17.68,0,17.68,0,1,20
7,6,0,4,14.23,0,14.23,0,1,20
8,6,0,1,16.64,0,16.64,0,0,20
9,6,0,2,9.45,0,9.45,0,0,20
10,1,0,1,20.89,0,20.89,0,0,20
11,2,0,0,17.27,0,17.27,1,0,20
12,2,0,1,20.84,0,20.84,2,0,20
13,3,0,0,10.37,0,10.37,3,0,20
14,1,0,2,22.07,0,22.07,4,0,20
15,1,0,3,23.81,0,23.81,5,0,20
16,3,0,1,17.86,0,17.86,6,0,20
17,3,0,2,18.55,0,18.55,7,0,20
18,5,0,0,14.47,0,14.47,8,0,20
19,5,0,1,16.88,0,16.88,9,0,20
20,5,0,2,13.32,0,13.32,10,0,20
21,5,0,3,5.71,0,5.71,11,0,20
22,5,0,4,6.46,0,6.46,12,0,20
23,4,0,3,11.55,0,11.55,13,0,20
24,4,0,4,17.66,0,17.66,14,0,20
25,3,0,3,15.26,0,15.26,15,0,20
26,2,0,2,23.02,0,23.02,16,0,20
27,3,0,4,13.63,0,13.63,17,0,20
