idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,13.1,0,13.1,0,0,20
2,5,0,2,19.03,0,19.03,0,1,20
3,1,0,0,11.39,0,11.39,0,0,20
4,5,0,3,23.35,0,23.35,0,1,20
5,1,0,2,8.31,0,8.31,0,1,20
6,1,0,1,7.3,0,7.3,0,0,20
7,5,0,0,13.16,0,13.16,0,0,20
8,5,0,1,17.48,0,17.48,0,0,20
9,1,0,4,12.89,0,12.89,0,1,20
10,1,0,3,11.68,0,11.68,0,1,20
11,2,0,0,12.99,0,12.99,1,0,20
12,3,0,0,5.73,0,5.73,2,0,20
13,4,0,1,20.91,0,20.91,3,0,20
14,3,0,1,7.29,0,7.29,4,0,20
15,2,0,1,18.95,0,18.95,5,0,20
16,4,0,2,21.8,0,21.8,6,0,20
17,3,0,2,17.04,0,17.04,7,0,20
18,6,0,0,8.15,0,8.15,8,0,20
19,2,0,2,21.73,0,21.73,9,0,20
20,6,0,1,14.16,0,14.16,10,0,20
21,6,0,2,14.27,0,14.27,11,0,20
22,5,0,4,23.96,0,23.96,12,0,20
23,4,0,3,22.67,0,22.67,13,0,20
24,3,0,3,20.06,0,20.06,14,0,20
25,6,0,3,10.12,0,10.12,15,0,20
26,6,0,4,7.26,0,7.26,16,0,20
27,3,0,4,9.34,0,9.34,17,0,20
