Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 994.343018, -0.008092, 110.362823, -0.103327, -0.005050, -0.006588, 6.880000, 0, 0, 0.000000, 0
2, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.987793, -0.002020, 110.872971, 0.019839, 0.000014, -0.001167, 22.920000, 0, 0, 0.000000, 0
3, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 994.485474, -0.051248, 331.543274, 0.024214, -0.010487, -0.015980, 14.680000, 0, 0, 0.000000, 0
4, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1242.871460, -0.011129, 332.464722, 0.050665, 0.000010, -0.003103, 7.800000, 0, 0, 0.000000, 0
5, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 503.213257, -0.027364, 115.854118, -2.828464, 0.008922, -0.009768, 17.879999, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 274.338837, 0.011788, 116.009674, -2.796737, 0.004165, 0.007698, 11.240000, 0, 0, 0.000000, 0
7, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 994.269165, -0.129713, 552.762817, 0.090796, -0.016649, -0.023996, 10.420000, 0, 0, 0.000000, 0
8, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 747.468689, -0.029334, 112.030457, -1.154847, 0.005075, -0.001667, 10.650000, 0, 0, 1.000000, 1
9, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 993.799377, -0.235304, 774.281555, 0.177253, -0.020961, -0.029311, 22.709999, 0, 0, 2.000000, 2
10, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.579102, -0.004491, 110.701401, 0.024495, 0.000018, -0.004193, 10.620000, 0, 0, 3.000000, 3
11, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 514.516724, -0.078674, 336.954010, -2.732259, 0.001227, -0.014594, 21.610001, 0, 0, 4.000000, 4
12, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 752.104858, -0.040069, 333.127411, -1.272137, -0.010803, -0.012237, 11.550000, 0, 0, 5.000000, 5
13, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.396240, -0.031852, 332.186707, 0.088066, 0.000018, -0.009666, 17.350000, 0, 0, 6.000000, 6
14, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 525.731628, -0.146673, 558.275330, -2.705201, -0.030847, -0.019505, 23.459999, 0, 0, 7.000000, 7
15, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 757.132263, -0.069511, 554.293945, -1.212409, -0.030644, -0.016994, 14.630000, 0, 0, 8.000000, 8
16, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 285.152924, -0.001372, 337.406769, -2.849629, 0.012851, 0.013175, 12.200000, 0, 0, 9.000000, 9
17, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 762.507324, -0.147483, 775.786133, -1.228443, -0.020375, -0.027300, 20.059999, 0, 0, 10.000000, 10
18, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1491.008179, -0.073909, 553.767334, 0.108170, -0.000002, -0.011767, 17.600000, 0, 0, 11.000000, 11
19, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1242.643677, -0.025140, 554.068420, 0.055380, -0.000009, -0.003955, 6.350000, 0, 0, 12.000000, 12
20, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 296.335175, -0.150549, 558.820251, -2.768975, 0.008481, 0.016022, 15.000000, 0, 0, 13.000000, 13
