Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1247.775635, -0.006883, 115.104378, -2.657631, -0.000763, -0.007011, 12.060000, 0, 0, 0.000000, 0
2, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 512.820496, -0.032215, 124.246109, -7.464235, 0.001721, -0.003727, 13.270000, 0, 0, 0.000000, 0
3, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1258.254883, -0.018562, 336.153198, -2.661120, -0.019374, -0.021100, 15.850000, 0, 0, 0.000000, 0
4, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1002.160339, -0.023074, 117.669945, -4.397267, -0.000177, 0.003920, 7.460000, 0, 0, 0.000000, 0
5, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 542.581177, -0.083188, 343.767731, -7.463295, -0.022498, 0.000391, 17.299999, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 281.500061, -0.128237, 124.720009, -7.754429, 0.004539, 0.013352, 6.140000, 0, 0, 0.000000, 0
7, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1019.038940, -0.009833, 338.120667, -4.395686, -0.017684, -0.004384, 14.610000, 0, 0, 0.000000, 0
8, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1036.171021, -0.035877, 558.587769, -4.536680, -0.033178, -0.006221, 10.240000, 0, 0, 0.000000, 0
9, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 756.822876, -0.010195, 120.918510, -5.653063, 0.008074, -0.007866, 9.050000, 0, 0, 0.000000, 0
10, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 779.905701, -0.007182, 341.206024, -5.867520, -0.020579, -0.011135, 7.800000, 0, 0, 0.000000, 0
11, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1492.842285, -0.011157, 111.724869, -0.849141, -0.003790, -0.001035, 9.580000, 0, 0, 0.000000, 0
12, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 573.969971, 0.011134, 564.840149, -6.416901, -0.031644, 0.026136, 7.090000, 0, 0, 0.000000, 0
13, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1268.657715, -0.076698, 557.355042, -2.560581, -0.033013, -0.029736, 22.190001, 0, 0, 0.000000, 0
14, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1053.317871, -0.099996, 779.175598, -4.428009, -0.031694, -0.005245, 12.890000, 0, 0, 0.000000, 0
15, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 311.172760, -0.131604, 343.847107, -7.677945, 0.003551, 0.004780, 23.840000, 0, 0, 0.000000, 0
16, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1496.253784, -0.009267, 333.125183, -0.886819, -0.019400, -0.008097, 14.450000, 0, 0, 1.000000, 1
17, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1500.303589, -0.040826, 554.843750, -0.975031, -0.034429, -0.011279, 15.650000, 0, 0, 2.000000, 2
18, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 595.928894, 0.455144, 791.067871, -4.445655, -0.041797, 0.199939, 9.190000, 0, 0, 3.000000, 3
19, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 804.485657, 0.076549, 561.049866, -5.882864, -0.033364, -0.010472, 5.700000, 0, 0, 4.000000, 4
20, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 824.458984, 0.160878, 784.681396, -4.398190, -0.032848, 0.002120, 5.990000, 0, 0, 5.000000, 5
21, 745.800049, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 842.786621, 0.483087, 1012.893311, -4.635229, -0.020533, 0.296191, 5.290000, 0, 0, 6.000000, 6
22, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 341.325684, -0.068783, 563.467102, -7.713049, -0.018732, 0.018386, 14.390000, 0, 0, 7.000000, 7
23, 994.400024, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1071.770386, -0.039582, 1000.003479, -4.408673, -0.046306, 0.007279, 14.030000, 0, 0, 8.000000, 8
