idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,11.51,0,11.51,0,0,20
2,5,0,0,17.58,0,17.58,0,0,20
3,5,0,2,21.78,0,21.78,0,1,20
4,5,0,1,16.51,0,16.51,0,0,20
5,6,0,0,13.61,0,13.61,0,0,20
6,1,0,1,17.62,0,17.62,0,0,20
7,2,0,0,11.54,0,11.54,0,0,20
8,3,0,0,21.96,0,21.96,0,0,20
9,1,0,2,21.5,0,21.5,0,1,20
10,4,0,0,8.64,0,8.64,0,1,20
11,4,0,1,12.13,0,12.13,1,0,20
12,4,0,2,13.89,0,13.89,2,0,20
13,2,0,1,7.54,0,7.54,3,0,20
14,1,0,3,21.59,0,21.59,4,0,20
15,3,0,1,7.27,0,7.27,5,0,20
16,3,0,2,8.38,0,8.38,6,0,20
17,3,0,3,9.42,0,9.42,7,0,20
18,6,0,1,9.45,0,9.45,8,0,20
19,4,0,3,14.55,0,14.55,9,0,20
20,6,0,2,9.72,0,9.72,10,0,20
21,2,0,2,8.17,0,8.17,11,0,20
22,4,0,4,17.36,0,17.36,12,0,20
23,3,0,4,8.5,0,8.5,13,0,20
24,2,0,3,6.47,0,6.47,14,0,20
25,5,0,3,10.31,0,10.31,15,0,20
