idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,9.55,0,9.55,0,0,20
2,6,0,1,10.72,0,10.72,0,0,20
3,2,0,0,22.24,0,22.24,0,0,20
4,1,0,0,19.77,0,19.77,0,1,20
5,3,0,0,8.52,0,8.52,0,1,20
6,4,0,0,16.21,0,16.21,0,0,20
7,5,0,0,12.68,0,12.68,0,0,20
8,5,0,1,19.72,0,19.72,0,0,20
9,3,0,1,11.71,0,11.71,0,1,20
10,5,0,2,23.16,0,23.16,0,0,20
11,3,0,2,11.7,0,11.7,1,0,20
12,1,0,1,8.91,0,8.91,2,0,20
13,6,0,2,13.64,0,13.64,3,0,20
14,6,0,3,11.92,0,11.92,4,0,20
15,1,0,2,7.37,0,7.37,5,0,20
16,2,0,1,7.6,0,7.6,6,0,20
17,6,0,4,22.52,0,22.52,7,0,20
18,1,0,3,10.97,0,10.97,8,0,20
19,4,0,1,6.91,0,6.91,9,0,20
20,3,0,3,16.14,0,16.14,10,0,20
21,4,0,2,17.26,0,17.26,11,0,20
22,2,0,2,5.06,0,5.06,12,0,20
23,4,0,3,19.84,0,19.84,13,0,20
24,3,0,4,17.6,0,17.6,14,0,20
25,1,0,4,9.6,0,9.6,15,0,20
