Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 526.468079, -0.846224, 117.421616, -2.526942, 0.063203, -0.263096, 6.870000, 0, 6.000000, 0, 0, 0
2, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 746.333008, -5.611652, 524.694153, -38.066601, 0.323308, -0.177343, 23.889999, 0, 23.000000, 0, 0, 0
3, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 537.625488, -0.535648, 343.261169, -2.813494, 0.053684, 0.011094, 15.050000, 0, 15.000000, 0, 0, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 297.727570, -2.123302, 117.124474, -1.861055, 0.125371, -0.000043, 6.470000, 0, 6.000000, 0, 0, 0
5, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 762.767639, -0.379902, 122.846298, -6.122192, 0.053531, 0.003562, 5.230000, 0, 5.000000, 0, 0, 0
6, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 306.229858, -3.535214, 342.547089, -2.076011, 0.123947, -0.051287, 16.030001, 0, 16.000000, 0, 0, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 903.295349, -3.214059, 353.604279, -37.706207, 0.321286, -0.087761, 6.990000, 0, 6.000000, 0, 0, 0
8, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1049.206177, -0.945339, 529.381409, -36.712364, 0.312426, -0.083543, 14.830000, 0, 14.000000, 0, 0, 0
9, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1066.534546, -1.775091, 148.929504, -22.834860, 0.327667, 0.011976, 9.020000, 0, 9.000000, 0, 0, 0
10, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1510.187500, 4.370997, 571.459961, -67.011597, -0.657009, 0.512314, 15.720000, 0, 15.000000, 0, 0, 0
11, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1206.037109, -1.107588, 355.823395, -36.354507, 0.309831, 0.036406, 11.560000, 0, 11.000000, 0, 0, 0
12, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1353.052856, -0.008061, 160.224869, -41.928825, 0.331761, -0.079891, 6.530000, 0, 6.000000, 0, 0, 0
13, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1588.509644, 1.962305, 355.960571, -67.034706, -0.640733, 1.090793, 15.510000, 0, 15.000000, 0, 0, 0
14, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1687.003540, -1.719680, 149.473236, -67.233841, -0.614282, -0.026515, 11.830000, 0, 11.000000, 0, 0, 0
15, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 2036.239868, -6.270731, 126.161537, -86.520844, 18.275782, -18.561550, 11.830000, 0, 11.000000, 0, 0, 0
