Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1249.253296, -0.238068, 565.264893, -0.079086, -0.058729, -0.026510, 17.719999, 0, 17.000000, 0, 0, 0
2, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1248.856567, -0.126878, 113.019432, 0.097800, -0.062062, -0.010456, 12.050000, 0, 12.000000, 0, 0, 0
3, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1249.023682, -0.142675, 339.118530, -0.038447, -0.058750, -0.021242, 9.220000, 0, 9.000000, 0, 0, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 303.210266, -0.239116, 129.132706, -8.499056, -0.069082, 0.007385, 11.060000, 0, 11.000000, 0, 0, 0
5, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 351.562866, -1.741306, 365.399414, -16.190294, -0.043796, -0.016205, 17.549999, 0, 17.000000, 0, 0, 0
6, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 534.227600, -0.117747, 127.712753, -8.666574, -0.064913, 0.073130, 5.200000, 0, 5.000000, 0, 0, 0
7, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 588.381897, -0.343309, 359.993805, -16.011522, -0.081672, -0.132211, 7.170000, 0, 7.000000, 0, 0, 0
8, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 653.800598, -0.716257, 576.841248, -16.618898, -0.112611, -0.092235, 7.960000, 0, 7.000000, 0, 0, 0
9, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 771.123230, -0.091897, 132.321487, -10.984960, -0.068546, 0.021824, 5.760000, 0, 5.000000, 0, 0, 0
10, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 416.421875, 0.210760, 584.260376, -16.814939, -0.073546, 0.170567, 17.950001, 0, 17.000000, 0, 0, 0
11, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 482.522003, -0.632360, 800.826843, -16.920948, -0.103229, 0.182462, 19.250000, 0, 19.000000, 0, 0, 0
12, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 724.942627, -0.899453, 791.988403, -16.701139, -0.111751, -0.039473, 17.070000, 0, 17.000000, 0, 0, 0
13, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 828.367188, 0.018641, 362.051483, -16.554882, -0.095830, -0.030576, 12.520000, 0, 12.000000, 0, 0, 0
14, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 909.169189, -0.741858, 573.975525, -16.817732, 0.000512, -0.073115, 12.660000, 0, 12.000000, 0, 0, 0
15, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1020.044800, -0.144817, 112.808311, 0.037550, -0.058254, 0.041910, 7.250000, 0, 7.000000, 0, 0, 0
