idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,1,0,0,22.14,0.0,0.0,0,20
2.0,3,0,3,16.21,0.0,0.0,2,20
3.0,4,0,3,22.85,0.0,0.0,2,20
4.0,1,0,1,11.64,0.0,0.0,0,20
5.0,4,0,4,23.65,0.0,0.0,1,20
6.0,2,0,0,7.48,1.0,0.0,0,20
7.0,4,0,1,12.04,2.0,0.0,1,20
8.0,2,0,1,5.5,3.0,0.0,0,20
9.0,4,0,0,9.8,4.0,0.0,0,20
10.0,3,0,0,9.14,5.0,0.0,0,20
11.0,1,0,2,22.23,6.0,0.0,0,20
12.0,2,0,4,16.99,7.0,0.0,1,20
13.0,3,0,1,9.64,8.0,0.0,0,20
14.0,2,0,2,10.59,9.0,0.0,0,20
15.0,5,0,2,22.77,10.0,0.0,1,20
16.0,2,0,3,8.73,11.0,0.0,0,20
17.0,5,0,0,15.47,12.0,0.0,0,20
18.0,5,0,1,17.72,13.0,0.0,0,20
19.0,3,0,2,12.24,14.0,0.0,0,20
20.0,1,0,3,8.14,15.0,0.0,0,20
21.0,4,0,2,17.55,16.0,0.0,0,20
22.0,1,0,4,10.96,17.0,0.0,0,20
23.0,6,0,0,7.04,18.0,0.0,0,20
24.0,3,0,4,18.46,19.0,0.0,0,20
25.0,6,0,1,8.07,20.0,0.0,0,20
